race_id,driver_id,lap_number,fuel_in_tank,fuel_pressure,fuel_consumption_rate
31,4,35,57.08,85.38,3.15
31,4,36,55.82,76.27,2.11
31,4,37,20.17,99.96,4.42
31,4,38,9.57,81.16,3.49
31,4,39,56.55,53.31,1.8
31,4,40,20.62,79.84,1.81
31,4,41,31.96,79.21,4.93
31,4,42,51.48,73.97,4.5
31,4,43,36.46,67.13,2.86
31,4,44,44.7,66.86,3.32
31,4,45,18.03,85.82,2.95
31,4,46,24.46,77.78,4.34
31,4,47,59.36,80.89,2.29
31,4,48,30.17,82.65,1.97
31,4,49,9.26,93.58,1.64
31,4,50,19.43,70.18,3.5
31,4,51,27.09,79.71,1.86
31,4,52,7.43,90.71,4.76
31,4,53,42.19,80.27,4.84
31,4,54,51.46,65.73,3.67
31,4,55,27.7,79.01,3.02
31,4,56,19.76,87.26,4.31
31,4,57,44.5,67.5,3.65
31,4,58,41.17,56.94,2.9
31,4,59,25.58,55.48,2.32
31,4,60,18.05,71.08,4.93
31,4,61,50.86,97.89,2.77
31,4,62,57.22,84.79,3.42
31,4,63,40.7,75.45,1.02
31,4,64,21.88,60.98,4.17
31,4,65,39.85,57.8,2.08
31,4,66,21.84,61.45,1.92
31,4,67,20.63,87.57,1.08
31,4,68,25.55,69.16,2.16
31,4,69,0.28,88.39,1.54
31,4,70,43.7,73.41,3.99
31,5,1,40.64,72.93,4.3
31,5,2,58.6,74.32,2.0
31,5,3,29.55,53.17,2.84
31,5,4,35.39,95.54,4.14
31,5,5,30.92,54.96,4.71
31,5,6,54.98,75.13,4.33
31,5,7,16.29,69.82,2.76
31,5,8,18.14,64.04,4.0
31,5,9,52.84,97.42,3.61
31,5,10,18.82,90.64,2.47
31,5,11,18.5,60.28,2.16
31,5,12,38.18,71.15,3.45
31,5,13,6.42,53.44,1.76
31,5,14,16.21,64.24,3.12
31,5,15,17.78,87.61,4.97
31,5,16,34.21,58.29,1.44
31,5,17,40.84,52.09,1.2
31,5,18,38.84,90.92,2.25
31,5,19,42.36,55.47,1.35
31,5,20,49.75,98.5,1.22
31,5,21,15.71,56.08,4.39
31,5,22,29.78,98.76,1.77
31,5,23,15.36,96.9,4.08
31,5,24,32.14,76.12,3.75
31,5,25,55.67,79.22,3.28
31,5,26,9.08,78.72,2.7
31,5,27,27.59,53.57,4.3
31,5,28,28.76,55.18,4.63
31,5,29,30.47,82.76,1.65
31,5,30,54.92,97.47,1.31
31,5,31,59.69,57.83,3.7
31,5,32,37.4,70.47,1.96
31,5,33,55.43,99.12,4.25
31,5,34,14.35,67.99,1.3
31,5,35,43.19,97.48,1.5
31,5,36,28.85,95.77,1.92
31,5,37,16.7,92.61,4.13
31,5,38,19.57,82.48,1.17
31,5,39,22.81,80.95,4.75
31,5,40,45.18,75.12,4.11
31,5,41,12.31,81.05,1.35
31,5,42,47.9,71.99,4.28
31,5,43,58.17,90.74,2.29
31,5,44,34.57,65.05,4.8
31,5,45,18.81,66.44,4.23
31,5,46,52.33,95.04,1.73
31,5,47,57.93,97.6,1.76
31,5,48,4.96,99.34,3.12
31,5,49,21.31,99.72,2.87
31,5,50,44.94,79.81,4.74
31,5,51,23.47,92.56,1.63
31,5,52,19.99,88.01,4.73
31,5,53,39.37,99.95,3.44
31,5,54,11.63,75.45,2.76
31,5,55,16.08,86.86,4.95
31,5,56,37.18,66.64,2.49
31,5,57,25.56,79.49,3.86
31,5,58,50.15,70.6,1.35
31,5,59,20.13,77.63,4.02
31,5,60,50.75,52.15,2.66
31,5,61,3.87,51.32,4.3
31,5,62,41.13,53.5,2.31
31,5,63,27.16,76.21,2.69
31,5,64,46.04,59.42,1.88
31,5,65,27.86,54.47,2.51
31,5,66,14.45,66.3,2.88
31,5,67,23.7,98.18,2.75
31,5,68,30.53,70.05,1.76
31,5,69,23.06,96.74,2.17
31,5,70,29.49,85.66,4.09
31,6,1,36.02,93.07,4.56
31,6,2,18.87,56.85,3.51
31,6,3,30.46,67.72,2.68
31,6,4,18.58,51.83,4.08
31,6,5,2.16,88.53,3.4
31,6,6,37.32,71.55,1.21
31,6,7,50.84,81.8,1.96
31,6,8,5.04,79.02,2.67
31,6,9,36.25,60.68,3.55
31,6,10,22.24,64.41,2.77
31,6,11,9.27,96.16,2.4
31,6,12,31.59,73.3,1.97
31,6,13,11.69,79.12,3.03
31,6,14,37.13,99.5,3.94
31,6,15,37.1,71.98,3.09
31,6,16,12.56,94.45,3.64
31,6,17,36.24,88.81,2.61
31,6,18,1.69,92.63,1.01
31,6,19,56.34,64.64,1.03
31,6,20,57.79,60.67,4.63
31,6,21,6.08,65.48,2.56
31,6,22,28.8,60.6,4.01
31,6,23,34.76,61.93,4.17
31,6,24,48.18,86.33,4.99
31,6,25,31.1,92.43,1.72
31,6,26,48.76,91.16,1.42
31,6,27,10.23,76.37,4.67
31,6,28,25.77,66.9,1.84
31,6,29,50.34,56.74,1.06
31,6,30,29.65,66.82,3.25
31,6,31,59.28,82.51,3.25
31,6,32,23.19,68.45,2.23
31,6,33,20.53,72.87,4.84
31,6,34,15.46,80.12,1.28
31,6,35,18.58,63.37,4.88
31,6,36,36.79,51.39,2.16
31,6,37,22.1,74.52,3.02
31,6,38,16.76,89.04,3.39
31,6,39,51.24,60.79,4.21
31,6,40,41.42,67.91,2.98
31,6,41,46.12,90.27,1.32
31,6,42,7.03,95.35,1.23
31,6,43,7.74,84.4,4.36
31,6,44,23.72,74.12,2.3
31,6,45,7.4,54.63,4.32
31,6,46,10.39,75.44,1.97
31,6,47,17.34,88.11,4.65
31,6,48,19.9,91.45,2.53
31,6,49,38.91,97.88,3.04
31,6,50,0.56,60.18,1.69
31,6,51,14.93,64.63,2.1
31,6,52,7.65,95.26,1.71
31,6,53,29.77,51.36,1.97
31,6,54,4.83,73.7,1.88
31,6,55,21.25,94.82,1.63
31,6,56,34.0,98.05,3.43
31,6,57,3.63,97.77,4.95
31,6,58,15.1,60.24,4.83
31,6,59,21.65,54.13,2.22
31,6,60,6.66,72.5,2.46
31,6,61,48.99,92.04,2.74
31,6,62,4.77,93.68,1.17
31,6,63,30.17,59.14,1.72
31,6,64,6.19,50.58,1.71
31,6,65,51.56,88.98,4.36
31,6,66,27.58,88.45,3.8
31,6,67,46.92,75.51,2.29
31,6,68,15.26,50.34,3.35
31,6,69,28.01,91.72,2.17
31,6,70,21.33,85.76,2.71
31,7,1,47.8,84.85,4.26
31,7,2,52.35,60.51,4.75
31,7,3,10.41,85.91,4.04
31,7,4,3.04,93.58,1.94
31,7,5,49.04,82.59,1.71
31,7,6,20.69,67.21,1.56
31,7,7,47.24,60.74,3.46
31,7,8,42.05,67.25,1.83
31,7,9,54.93,89.14,4.49
31,7,10,15.04,72.28,3.36
31,7,11,57.24,65.73,3.25
31,7,12,3.63,67.65,4.15
31,7,13,30.57,77.2,2.24
31,7,14,11.13,68.31,3.77
31,7,15,2.87,57.7,1.06
31,7,16,25.92,64.73,4.51
31,7,17,4.23,91.21,3.37
31,7,18,3.63,81.0,1.86
31,7,19,26.5,50.75,1.99
31,7,20,20.93,90.53,3.78
31,7,21,35.11,83.49,4.04
31,7,22,30.74,80.2,3.61
31,7,23,38.99,94.81,4.12
31,7,24,28.79,92.39,4.61
31,7,25,39.61,58.9,3.05
31,7,26,5.84,96.06,4.48
31,7,27,57.85,60.18,4.37
31,7,28,28.14,85.16,2.44
31,7,29,18.45,57.61,1.57
31,7,30,30.83,69.17,2.01
31,7,31,33.79,64.79,2.7
31,7,32,7.3,67.45,4.44
31,7,33,54.44,67.55,2.01
31,7,34,56.12,54.02,2.38
31,7,35,28.06,87.16,2.61
31,7,36,57.44,87.46,3.49
31,7,37,40.21,86.17,1.61
31,7,38,31.24,61.67,3.26
31,7,39,51.92,67.57,4.79
31,7,40,19.27,73.84,2.9
31,7,41,43.78,82.08,4.56
31,7,42,52.38,66.27,1.55
31,7,43,11.04,79.78,2.94
31,7,44,12.11,52.92,3.51
31,7,45,46.11,67.92,3.22
31,7,46,42.07,64.29,1.94
31,7,47,56.97,52.58,2.35
31,7,48,3.6,84.34,3.93
31,7,49,32.31,77.12,4.9
31,7,50,51.25,64.11,3.14
31,7,51,2.59,98.19,2.16
31,7,52,58.49,69.97,4.15
31,7,53,47.62,85.88,3.22
31,7,54,22.8,76.66,3.9
31,7,55,33.46,72.24,2.97
31,7,56,52.15,83.0,1.77
31,7,57,38.34,71.8,1.68
31,7,58,34.11,61.7,3.49
31,7,59,52.44,79.54,4.6
31,7,60,36.36,91.68,1.52
31,7,61,47.94,57.78,3.21
31,7,62,22.95,73.64,3.79
31,7,63,28.59,51.85,1.13
31,7,64,46.45,88.68,2.62
31,7,65,57.75,81.03,4.7
31,7,66,46.59,73.29,3.42
31,7,67,35.07,74.45,3.6
31,7,68,18.12,71.65,4.68
31,7,69,55.84,57.94,4.29
31,7,70,45.92,84.54,2.16
31,8,1,1.76,86.59,3.2
31,8,2,43.01,86.1,4.21
31,8,3,52.43,98.78,2.77
31,8,4,44.71,62.46,3.67
31,8,5,47.1,74.5,4.5
31,8,6,1.87,75.09,1.97
31,8,7,35.0,70.15,2.98
31,8,8,53.51,93.97,4.65
31,8,9,45.62,79.6,4.3
31,8,10,45.77,78.47,4.4
31,8,11,40.48,94.64,2.89
31,8,12,52.66,51.7,1.78
31,8,13,31.04,80.09,3.13
31,8,14,49.2,70.64,1.26
31,8,15,45.35,74.77,3.88
31,8,16,20.44,54.81,2.92
31,8,17,18.91,86.02,1.21
31,8,18,1.27,54.53,3.55
31,8,19,31.97,53.39,4.77
31,8,20,41.05,90.82,2.68
31,8,21,0.11,64.29,2.52
31,8,22,56.48,74.22,1.22
31,8,23,22.79,80.38,1.71
31,8,24,2.75,54.24,3.92
31,8,25,4.95,91.09,2.2
31,8,26,47.06,73.02,2.43
31,8,27,13.14,98.42,2.89
31,8,28,30.9,59.94,2.14
31,8,29,40.3,84.3,2.15
31,8,30,20.79,69.46,2.88
31,8,31,3.19,54.14,3.22
31,8,32,44.9,56.8,2.16
31,8,33,2.86,67.94,2.08
31,8,34,7.76,66.37,1.65
31,8,35,31.78,64.87,1.87
31,8,36,33.98,84.18,4.73
31,8,37,58.67,72.65,2.62
31,8,38,35.08,81.27,1.98
31,8,39,48.44,85.99,4.18
31,8,40,13.01,90.83,3.68
31,8,41,45.78,71.35,4.67
31,8,42,16.29,68.29,2.57
31,8,43,34.45,71.54,2.21
31,8,44,23.14,55.71,4.53
31,8,45,48.14,65.62,3.85
31,8,46,10.02,69.35,2.9
31,8,47,31.73,96.67,4.39
31,8,48,52.4,87.75,3.32
31,8,49,40.07,69.28,2.78
31,8,50,39.49,53.29,2.43
31,8,51,33.96,98.31,1.88
31,8,52,48.8,61.08,1.73
31,8,53,12.52,68.13,2.17
31,8,54,19.22,81.19,1.7
31,8,55,51.85,97.74,1.97
31,8,56,52.81,83.11,3.25
31,8,57,12.98,91.1,2.47
31,8,58,37.67,87.7,2.14
31,8,59,48.6,62.01,2.27
31,8,60,51.52,80.37,3.41
31,8,61,1.0,53.69,3.6
31,8,62,18.59,88.28,1.4
31,8,63,29.93,83.59,1.78
31,8,64,3.47,87.32,3.33
31,8,65,45.16,93.79,4.69
31,8,66,12.59,77.06,1.91
31,8,67,0.89,68.9,2.34
31,8,68,23.12,55.58,4.17
31,8,69,40.43,71.3,1.85
31,8,70,56.45,89.06,1.14
31,9,1,22.94,85.32,3.68
31,9,2,5.61,66.19,3.64
31,9,3,17.02,92.59,3.01
31,9,4,0.11,92.79,1.36
31,9,5,8.71,81.32,1.03
31,9,6,29.68,97.1,3.59
31,9,7,24.16,55.1,4.04
31,9,8,12.75,78.73,2.08
31,9,9,11.25,85.73,3.94
31,9,10,44.44,52.96,1.15
31,9,11,33.57,97.23,3.51
31,9,12,26.43,89.47,3.46
31,9,13,0.6,91.58,2.71
31,9,14,44.09,66.39,2.79
31,9,15,50.33,90.63,3.31
31,9,16,46.18,94.19,1.66
31,9,17,15.86,64.68,4.91
31,9,18,19.7,95.03,3.49
31,9,19,55.85,77.25,1.55
31,9,20,37.49,96.59,1.67
31,9,21,13.22,65.46,3.81
31,9,22,33.96,66.06,2.78
31,9,23,51.24,81.64,4.14
31,9,24,15.74,54.11,3.98
31,9,25,55.31,62.63,3.22
31,9,26,46.68,86.39,1.59
31,9,27,0.18,79.96,2.41
31,9,28,50.36,66.25,2.55
31,9,29,54.18,52.15,4.73
31,9,30,20.66,90.14,3.95
31,9,31,43.98,91.39,3.06
31,9,32,46.57,75.44,3.87
31,9,33,11.76,86.74,2.95
31,9,34,46.79,68.9,3.08
31,9,35,3.56,75.64,1.89
31,9,36,30.48,60.91,3.11
31,9,37,18.64,81.0,3.72
31,9,38,21.48,63.66,1.13
31,9,39,0.97,63.4,3.18
31,9,40,9.44,97.22,1.03
31,9,41,20.56,58.72,1.8
31,9,42,0.3,90.51,1.02
31,9,43,7.19,86.58,1.45
31,9,44,18.91,61.63,3.99
31,9,45,2.17,71.75,3.34
31,9,46,13.15,83.58,1.27
31,9,47,26.93,80.13,1.8
31,9,48,43.94,92.07,2.19
31,9,49,32.29,81.45,3.54
31,9,50,53.01,90.53,1.34
31,9,51,21.49,61.13,3.82
31,9,52,15.36,59.25,3.11
31,9,53,47.0,64.62,1.1
31,9,54,49.83,83.0,4.42
31,9,55,27.39,83.84,3.07
31,9,56,33.16,88.51,3.37
31,9,57,9.7,80.72,2.44
31,9,58,17.41,86.27,4.76
31,9,59,16.65,73.02,4.5
31,9,60,6.33,80.31,1.64
31,9,61,11.3,92.38,4.19
31,9,62,39.37,64.47,1.54
31,9,63,41.73,87.54,2.81
31,9,64,32.81,98.34,3.18
31,9,65,15.71,72.82,2.96
31,9,66,18.92,52.76,4.97
31,9,67,38.35,88.71,1.82
31,9,68,16.05,83.82,3.8
31,9,69,50.21,96.0,3.7
31,9,70,1.11,76.87,1.08
31,10,1,50.73,93.64,2.69
31,10,2,7.97,96.74,2.71
31,10,3,31.34,67.17,1.61
31,10,4,31.19,66.35,4.55
31,10,5,40.45,71.89,2.13
31,10,6,32.67,80.5,3.09
31,10,7,25.59,90.4,2.83
31,10,8,36.37,50.93,1.25
31,10,9,54.12,52.9,3.08
31,10,10,28.49,70.15,1.05
31,10,11,4.68,84.6,4.51
31,10,12,59.76,72.68,2.29
31,10,13,8.11,59.25,2.64
31,10,14,30.51,82.25,2.06
31,10,15,3.3,73.66,3.69
31,10,16,58.34,52.8,1.76
31,10,17,1.74,68.67,3.43
31,10,18,55.11,83.86,3.31
31,10,19,42.12,53.74,3.57
31,10,20,59.32,72.19,4.61
31,10,21,49.38,86.3,2.35
31,10,22,2.14,93.26,4.39
31,10,23,10.98,85.78,3.7
31,10,24,17.72,85.36,4.92
31,10,25,37.81,90.28,4.71
31,10,26,7.05,88.0,2.16
31,10,27,10.34,90.7,1.93
31,10,28,31.16,90.6,3.31
31,10,29,13.0,76.19,1.78
31,10,30,49.47,95.51,4.17
31,10,31,56.76,69.59,1.0
31,10,32,27.67,79.6,3.25
31,10,33,51.37,88.86,3.76
31,10,34,53.03,78.73,1.08
31,10,35,4.31,61.05,3.8
31,10,36,26.48,66.86,3.59
31,10,37,11.78,63.44,1.35
31,10,38,3.2,66.07,4.5
31,10,39,58.96,99.92,4.92
31,10,40,40.25,76.63,1.34
31,10,41,3.13,81.7,2.59
31,10,42,42.5,66.15,2.76
31,10,43,2.46,60.12,1.13
31,10,44,31.81,79.03,4.61
31,10,45,15.88,60.3,2.04
31,10,46,42.38,94.94,2.55
31,10,47,7.74,99.74,4.09
31,10,48,50.93,51.49,3.55
31,10,49,20.67,98.21,2.88
31,10,50,5.04,70.87,1.35
31,10,51,51.14,60.01,4.65
31,10,52,34.24,56.34,1.05
31,10,53,50.85,56.48,1.11
31,10,54,4.83,96.27,1.31
31,10,55,47.59,68.54,1.53
31,10,56,47.95,56.75,1.14
31,10,57,57.73,98.15,1.69
31,10,58,53.88,91.99,2.43
31,10,59,9.58,73.0,1.38
31,10,60,39.54,78.56,1.4
31,10,61,39.79,99.45,3.06
31,10,62,1.66,50.45,4.63
31,10,63,39.25,64.28,3.64
31,10,64,0.45,80.61,3.76
31,10,65,22.49,55.69,3.22
31,10,66,56.03,94.45,1.25
31,10,67,48.03,95.76,4.83
31,10,68,9.83,83.63,4.63
31,10,69,25.21,79.04,3.41
31,10,70,24.74,85.22,4.79
31,11,1,37.98,94.79,4.87
31,11,2,11.87,99.31,1.43
31,11,3,52.63,62.02,4.87
31,11,4,11.2,93.62,2.6
31,11,5,44.4,89.47,4.59
31,11,6,26.53,63.93,2.35
31,11,7,5.45,96.07,1.95
31,11,8,13.6,69.83,4.53
31,11,9,4.21,88.23,2.32
31,11,10,0.95,87.74,4.75
31,11,11,26.9,50.51,1.57
31,11,12,25.78,54.78,2.84
31,11,13,20.53,58.58,1.5
31,11,14,8.3,51.95,4.99
31,11,15,47.79,90.34,3.86
31,11,16,23.97,67.15,4.67
31,11,17,40.34,84.28,1.37
31,11,18,27.92,98.96,3.75
31,11,19,10.3,51.65,3.24
31,11,20,56.57,91.64,2.51
31,11,21,50.21,88.17,1.4
31,11,22,43.73,98.32,4.29
31,11,23,53.38,52.53,2.67
31,11,24,28.45,96.23,1.39
31,11,25,58.8,87.31,3.4
31,11,26,19.92,75.0,4.16
31,11,27,36.48,58.72,1.29
31,11,28,17.76,95.87,2.9
31,11,29,3.92,75.25,4.53
31,11,30,58.17,84.52,2.03
31,11,31,30.35,60.03,3.7
31,11,32,1.11,96.33,3.9
31,11,33,26.67,63.22,2.47
31,11,34,48.94,95.8,2.78
31,11,35,48.18,73.38,1.82
31,11,36,50.95,73.81,3.03
31,11,37,44.33,86.16,1.74
31,11,38,55.15,59.72,4.79
31,11,39,17.22,64.24,1.39
31,11,40,8.23,70.65,3.98
31,11,41,5.62,70.85,3.08
31,11,42,11.53,96.18,4.11
31,11,43,53.36,80.24,2.91
31,11,44,30.84,83.41,4.2
31,11,45,12.79,59.05,4.66
31,11,46,10.3,78.05,1.4
31,11,47,30.03,71.6,1.4
31,11,48,26.06,92.15,1.43
31,11,49,1.45,79.87,4.82
31,11,50,37.53,71.48,1.33
31,11,51,41.8,63.34,4.53
31,11,52,42.42,76.8,1.53
31,11,53,49.84,99.27,4.64
31,11,54,20.26,86.12,4.29
31,11,55,33.77,90.43,3.56
31,11,56,24.18,95.3,3.67
31,11,57,27.12,54.71,3.94
31,11,58,17.62,59.87,2.71
31,11,59,56.99,59.79,1.84
31,11,60,25.44,76.28,2.19
31,11,61,0.88,75.37,1.54
31,11,62,5.03,75.65,1.47
31,11,63,42.15,53.04,2.3
31,11,64,12.38,60.29,1.65
31,11,65,20.13,81.12,2.04
31,11,66,21.15,83.28,1.78
31,11,67,29.55,55.8,2.75
31,11,68,36.09,58.2,1.39
31,11,69,29.86,87.35,3.98
31,11,70,38.94,84.14,4.74
31,12,1,23.9,94.01,2.81
31,12,2,15.23,93.45,2.07
31,12,3,55.19,86.49,2.67
31,12,4,45.48,79.46,2.05
31,12,5,33.71,96.39,3.4
31,12,6,38.41,94.78,1.66
31,12,7,49.05,88.01,2.64
31,12,8,40.69,62.55,3.53
31,12,9,14.63,90.59,3.03
31,12,10,10.13,62.86,1.97
31,12,11,1.92,98.26,1.18
31,12,12,17.01,70.86,3.51
31,12,13,23.02,57.99,3.87
31,12,14,12.26,88.84,4.29
31,12,15,52.18,91.82,4.87
31,12,16,27.95,78.62,1.71
31,12,17,7.56,99.4,1.23
31,12,18,17.09,92.21,1.21
31,12,19,26.44,50.54,2.04
31,12,20,10.69,81.54,2.03
31,12,21,51.79,94.65,1.85
31,12,22,33.49,63.09,2.43
31,12,23,58.72,96.0,2.29
31,12,24,44.56,89.05,3.36
31,12,25,33.36,51.2,2.49
31,12,26,5.28,63.19,4.18
31,12,27,17.59,77.06,3.29
31,12,28,13.47,89.56,3.25
31,12,29,44.47,78.38,2.85
31,12,30,31.22,53.11,1.06
31,12,31,42.51,56.23,4.52
31,12,32,55.85,79.4,1.01
31,12,33,9.62,52.49,4.62
31,12,34,16.67,86.47,2.76
31,12,35,0.21,95.94,1.04
31,12,36,45.44,90.59,4.9
31,12,37,51.01,52.83,3.82
31,12,38,17.01,91.95,4.54
31,12,39,19.87,72.67,2.66
31,12,40,1.48,59.41,1.57
31,12,41,44.55,64.57,3.34
31,12,42,19.25,87.02,3.12
31,12,43,1.89,60.26,3.52
31,12,44,58.09,81.47,1.38
31,12,45,2.76,90.74,3.3
31,12,46,16.23,76.51,2.62
31,12,47,55.66,85.55,2.64
31,12,48,58.91,83.27,1.08
31,12,49,38.13,93.25,2.09
31,12,50,10.55,79.27,1.86
31,12,51,40.13,85.09,2.41
31,12,52,23.66,95.85,1.8
31,12,53,0.43,60.24,2.41
31,12,54,59.53,80.43,4.24
31,12,55,44.33,83.72,3.52
31,12,56,4.01,94.11,2.73
31,12,57,10.16,73.82,4.04
31,12,58,3.93,88.47,1.06
31,12,59,8.61,96.41,4.5
31,12,60,23.25,77.0,4.99
31,12,61,19.71,57.98,3.26
31,12,62,26.82,86.84,1.66
31,12,63,57.34,87.28,1.26
31,12,64,13.77,57.69,3.79
31,12,65,2.76,76.49,4.21
31,12,66,17.88,54.58,4.06
31,12,67,43.89,79.15,3.37
31,12,68,59.78,83.69,4.37
31,12,69,6.74,81.55,2.3
31,12,70,43.33,58.49,2.96
31,13,1,32.39,56.45,2.63
31,13,2,19.79,72.58,2.51
31,13,3,17.95,78.22,1.3
31,13,4,43.79,97.37,1.78
31,13,5,11.87,97.75,3.47
31,13,6,29.65,92.26,4.39
31,13,7,46.91,54.85,1.89
31,13,8,18.83,66.71,3.03
31,13,9,45.0,69.5,4.82
31,13,10,48.82,75.26,1.27
31,13,11,54.75,89.47,2.3
31,13,12,38.55,61.41,4.1
31,13,13,0.22,56.15,4.75
31,13,14,46.38,52.68,2.76
31,13,15,3.75,69.27,1.61
31,13,16,31.62,99.94,4.84
31,13,17,39.08,95.84,2.75
31,13,18,49.08,68.06,2.93
31,13,19,33.99,82.78,3.65
31,13,20,8.31,67.01,2.42
31,13,21,52.56,82.6,3.11
31,13,22,42.91,73.39,4.54
31,13,23,30.16,76.71,4.13
31,13,24,53.47,67.62,2.19
31,13,25,39.21,73.12,4.94
31,13,26,28.55,57.63,2.13
31,13,27,55.8,97.7,4.89
31,13,28,10.81,68.51,3.18
31,13,29,45.69,51.87,3.05
31,13,30,5.94,71.8,1.47
31,13,31,34.87,80.15,4.49
31,13,32,25.74,85.58,2.63
31,13,33,53.19,73.44,4.16
31,13,34,11.71,94.39,1.7
31,13,35,1.8,95.34,3.66
31,13,36,53.04,83.77,1.82
31,13,37,3.72,72.55,1.62
31,13,38,10.57,61.58,4.58
31,13,39,47.21,75.29,2.1
31,13,40,29.64,73.79,4.15
31,13,41,12.94,85.13,4.16
31,13,42,37.35,86.44,2.53
31,13,43,4.7,89.21,2.09
31,13,44,51.16,94.67,3.14
31,13,45,14.4,60.1,2.14
31,13,46,0.04,97.26,1.62
31,13,47,32.82,59.14,3.08
31,13,48,2.81,55.74,4.22
31,13,49,26.08,64.92,3.37
31,13,50,54.09,85.03,2.53
31,13,51,57.14,71.14,1.29
31,13,52,16.57,62.52,1.36
31,13,53,25.27,85.27,3.0
31,13,54,24.87,89.54,3.25
31,13,55,58.02,67.13,3.12
31,13,56,38.11,88.03,2.27
31,13,57,49.95,88.92,1.82
31,13,58,45.47,99.96,2.46
31,13,59,13.01,70.11,2.72
31,13,60,15.56,74.68,1.52
31,13,61,40.44,97.67,4.99
31,13,62,45.58,97.79,3.34
31,13,63,54.95,93.93,3.29
31,13,64,21.0,95.07,1.92
31,13,65,53.07,89.9,4.59
31,13,66,55.15,58.58,1.92
31,13,67,31.44,59.25,4.53
31,13,68,29.72,68.72,4.55
31,13,69,49.51,89.77,4.57
31,13,70,51.35,67.27,4.34
31,14,1,13.37,62.56,1.47
31,14,2,1.2,81.88,4.28
31,14,3,47.21,52.08,4.87
31,14,4,44.09,57.32,1.98
31,14,5,42.38,57.3,4.92
31,14,6,15.17,87.59,2.86
31,14,7,52.62,99.54,2.63
31,14,8,29.13,73.4,1.59
31,14,9,0.85,91.24,3.94
31,14,10,42.28,74.47,3.19
31,14,11,3.42,64.7,4.19
31,14,12,42.25,89.43,3.77
31,14,13,54.67,51.91,1.8
31,14,14,20.26,60.93,1.05
31,14,15,38.57,99.78,3.12
31,14,16,47.45,90.61,3.36
31,14,17,22.61,52.69,4.15
31,14,18,2.55,54.24,4.71
31,14,19,36.67,97.31,2.82
31,14,20,35.99,81.33,2.13
31,14,21,55.45,90.08,3.82
31,14,22,43.4,67.38,1.65
31,14,23,46.27,82.56,4.05
31,14,24,37.7,59.04,4.67
31,14,25,33.33,56.39,3.99
31,14,26,53.42,55.03,4.43
31,14,27,53.97,56.08,2.1
31,14,28,30.17,53.36,2.85
31,14,29,49.87,92.45,1.89
31,14,30,9.68,57.26,3.04
31,14,31,56.95,53.43,4.38
31,14,32,26.66,53.75,2.42
31,14,33,10.3,79.97,3.7
31,14,34,37.25,85.83,1.03
31,14,35,48.64,92.18,3.84
31,14,36,0.66,67.8,3.29
31,14,37,56.37,53.98,4.73
31,14,38,43.19,83.07,1.48
31,14,39,39.32,88.6,3.36
31,14,40,40.64,65.1,2.6
31,14,41,56.62,94.39,1.69
31,14,42,27.72,91.91,4.68
31,14,43,11.7,78.28,1.1
31,14,44,15.81,77.89,1.65
31,14,45,29.13,85.61,1.77
31,14,46,30.48,69.07,1.2
31,14,47,21.14,58.04,2.47
31,14,48,40.71,67.22,1.14
31,14,49,15.59,55.49,2.26
31,14,50,19.42,79.6,4.39
31,14,51,54.6,91.48,2.81
31,14,52,20.39,52.28,2.81
31,14,53,53.16,54.69,1.17
31,14,54,50.82,65.02,2.01
31,14,55,54.65,79.92,1.48
31,14,56,3.93,51.06,1.6
31,14,57,45.49,62.51,1.57
31,14,58,16.84,56.13,2.84
31,14,59,52.18,75.14,1.43
31,14,60,15.85,94.54,1.87
31,14,61,27.52,75.7,1.88
31,14,62,32.95,90.11,3.65
31,14,63,52.35,52.82,2.35
31,14,64,12.49,53.14,2.34
31,14,65,32.71,70.14,1.26
31,14,66,10.23,52.68,2.14
31,14,67,46.29,72.69,4.64
31,14,68,45.11,74.69,4.88
31,14,69,19.96,62.35,3.85
31,14,70,6.8,92.31,2.2
31,15,1,9.06,57.52,4.84
31,15,2,51.96,59.7,3.67
31,15,3,21.22,89.05,1.68
31,15,4,15.35,91.41,1.29
31,15,5,0.53,73.39,2.47
31,15,6,31.36,51.98,3.91
31,15,7,18.96,73.53,4.58
31,15,8,30.84,71.37,1.79
31,15,9,36.42,58.46,1.89
31,15,10,50.02,72.02,3.33
31,15,11,11.35,69.94,4.84
31,15,12,32.15,53.25,4.16
31,15,13,17.7,84.0,3.7
31,15,14,2.68,62.18,4.51
31,15,15,43.66,93.29,3.12
31,15,16,0.84,57.43,2.37
31,15,17,44.8,75.62,1.94
31,15,18,7.86,87.64,4.46
31,15,19,57.78,70.52,3.96
31,15,20,13.28,63.91,4.66
31,15,21,2.96,66.11,1.17
31,15,22,55.18,60.17,1.66
31,15,23,45.41,69.05,2.87
31,15,24,59.89,57.77,2.32
31,15,25,25.79,66.67,4.1
31,15,26,30.77,90.48,3.46
31,15,27,58.91,54.7,4.86
31,15,28,45.72,86.69,1.14
31,15,29,23.25,59.64,4.57
31,15,30,16.51,62.17,2.69
31,15,31,35.41,52.41,4.52
31,15,32,23.65,65.07,1.66
31,15,33,45.51,67.5,1.96
31,15,34,43.4,75.73,1.9
31,15,35,3.72,60.27,2.97
31,15,36,36.47,71.63,1.15
31,15,37,45.31,83.98,4.31
31,15,38,14.98,71.76,4.32
31,15,39,41.87,84.72,1.51
