race_id,driver_id,lap_number,gear_position,brake_pressure,engine_temperature,oil_temperature,steering_angle
32,16,13,4,20.37,101.28,79.88,-179.61
32,16,14,5,66.15,119.35,119.24,65.73
32,16,15,8,74.15,83.2,73.23,-164.21
32,16,16,4,57.64,117.31,70.98,-100.58
32,16,17,1,85.61,76.16,89.31,-85.92
32,16,18,3,44.74,95.45,91.78,-176.95
32,16,19,4,79.12,89.64,76.48,19.67
32,16,20,5,63.45,71.73,111.21,77.64
32,16,21,1,63.97,117.32,98.06,-50.17
32,16,22,8,67.18,99.94,83.92,11.29
32,16,23,7,84.27,99.7,80.55,172.15
32,16,24,5,34.56,85.33,89.76,19.09
32,16,25,3,8.76,96.77,86.43,128.8
32,16,26,2,80.55,73.79,73.84,-130.88
32,16,27,6,73.19,118.25,73.09,39.33
32,16,28,1,53.15,111.38,75.67,34.81
32,16,29,3,76.84,110.34,103.5,-19.96
32,16,30,5,97.29,96.64,74.74,62.69
32,16,31,7,59.87,79.05,113.64,178.26
32,16,32,3,36.54,72.96,89.72,-65.46
32,16,33,6,41.73,87.13,102.31,-91.62
32,16,34,7,77.24,101.55,78.39,-36.49
32,16,35,2,41.93,113.85,110.31,40.22
32,16,36,8,67.26,105.41,114.23,107.11
32,16,37,8,65.64,88.24,82.0,168.59
32,16,38,7,55.31,104.37,110.64,-164.69
32,16,39,3,59.87,103.91,77.41,0.38
32,16,40,5,91.66,93.98,107.71,-107.99
32,16,41,2,77.13,86.38,72.42,-69.07
32,16,42,2,58.57,93.93,80.58,-130.91
32,16,43,8,26.21,71.48,90.14,55.44
32,16,44,3,23.94,105.66,108.08,-125.73
32,16,45,6,17.21,116.49,75.96,116.03
32,16,46,3,21.79,78.72,99.03,41.91
32,16,47,1,25.57,107.24,80.02,-172.54
32,16,48,3,82.78,104.02,76.45,57.25
32,16,49,3,53.42,93.64,91.66,-3.01
32,16,50,3,93.79,117.6,71.89,108.31
32,16,51,1,52.89,106.12,74.82,-7.42
32,16,52,5,32.08,71.46,106.58,-77.29
32,16,53,2,64.05,81.48,105.84,-77.76
32,16,54,6,75.99,86.42,77.94,171.1
32,16,55,6,43.29,71.88,87.64,-116.17
32,16,56,2,2.14,78.12,103.63,10.92
32,16,57,4,44.26,73.16,88.29,-19.91
32,16,58,6,33.34,83.13,71.38,-124.95
32,16,59,6,98.85,103.26,98.33,-105.49
32,16,60,3,48.01,83.11,105.77,29.03
32,16,61,6,24.45,77.27,98.81,-26.4
32,16,62,1,92.22,103.4,106.94,27.39
32,16,63,3,18.1,101.71,115.78,64.87
32,16,64,3,3.61,92.86,84.67,32.87
32,16,65,2,7.13,101.35,94.93,-81.2
32,16,66,2,73.96,80.49,108.18,111.45
32,16,67,7,70.1,113.68,112.73,106.09
32,16,68,6,44.85,71.3,98.9,36.79
32,16,69,4,53.57,104.89,118.34,-153.62
32,16,70,2,77.03,92.71,107.28,-38.24
32,17,1,5,89.88,81.3,85.77,-161.92
32,17,2,6,7.2,89.57,116.13,37.02
32,17,3,5,78.51,86.67,114.93,-90.29
32,17,4,8,17.8,91.17,114.71,-108.5
32,17,5,7,56.17,81.68,105.01,132.47
32,17,6,8,4.44,76.15,108.9,-50.36
32,17,7,6,83.0,111.29,107.79,160.94
32,17,8,1,78.78,107.59,108.52,150.0
32,17,9,7,44.84,97.92,118.76,-62.93
32,17,10,4,90.23,94.49,78.49,-56.46
32,17,11,5,60.51,77.25,113.14,-115.31
32,17,12,1,31.36,114.88,118.39,-50.98
32,17,13,6,10.28,104.79,115.6,122.59
32,17,14,8,98.55,87.6,99.92,-62.4
32,17,15,2,97.14,113.1,86.88,-38.58
32,17,16,6,74.82,114.04,113.19,50.54
32,17,17,4,91.24,70.18,76.04,56.68
32,17,18,1,62.43,105.45,86.46,-123.3
32,17,19,1,55.75,89.84,109.39,-83.94
32,17,20,8,70.27,80.1,95.57,-139.77
32,17,21,7,63.68,116.3,116.53,-141.69
32,17,22,7,15.74,85.95,88.65,27.1
32,17,23,8,52.97,78.35,87.43,157.02
32,17,24,8,27.82,88.4,106.1,74.24
32,17,25,3,19.48,111.13,76.42,30.25
32,17,26,4,4.76,99.51,90.41,15.42
32,17,27,1,77.53,95.06,94.79,59.7
32,17,28,3,79.84,86.11,103.3,57.17
32,17,29,3,3.07,88.89,83.42,131.79
32,17,30,2,23.79,75.21,83.44,-47.88
32,17,31,1,85.39,96.38,92.5,171.84
32,17,32,1,52.06,94.52,79.22,168.59
32,17,33,5,2.1,71.18,119.37,109.96
32,17,34,6,35.39,110.99,71.38,90.31
32,17,35,2,39.03,72.12,96.16,99.58
32,17,36,6,28.95,92.6,95.6,34.84
32,17,37,8,98.41,107.08,76.79,-103.31
32,17,38,5,5.1,104.95,99.65,11.07
32,17,39,6,61.54,114.63,91.19,-73.62
32,17,40,3,58.53,76.59,102.93,60.69
32,17,41,1,30.34,97.52,78.58,45.58
32,17,42,2,49.22,75.16,88.91,-103.54
32,17,43,1,46.86,112.12,97.41,-12.4
32,17,44,3,44.73,78.44,103.72,153.41
32,17,45,3,95.92,80.75,102.29,-58.48
32,17,46,2,32.37,110.91,111.01,-17.26
32,17,47,6,54.08,105.59,80.77,-30.25
32,17,48,8,96.55,83.66,91.93,43.03
32,17,49,4,74.43,106.37,114.19,72.41
32,17,50,7,3.9,78.01,116.96,-79.27
32,17,51,4,63.8,112.32,74.06,-143.64
32,17,52,4,4.37,72.71,87.94,20.63
32,17,53,7,63.45,102.52,103.37,-144.81
32,17,54,3,84.53,88.11,72.52,-129.09
32,17,55,5,12.78,106.92,80.86,94.83
32,17,56,7,81.87,90.05,104.14,29.48
32,17,57,4,51.2,98.1,83.96,-71.98
32,17,58,8,81.03,82.18,96.85,25.71
32,17,59,3,3.3,116.96,97.28,-143.51
32,17,60,2,68.2,88.61,70.3,-108.11
32,17,61,6,56.94,83.81,106.5,10.87
32,17,62,3,76.09,71.51,99.49,-2.85
32,17,63,1,15.3,119.47,111.93,-8.23
32,17,64,3,0.48,84.42,92.44,108.74
32,17,65,6,22.39,106.92,112.39,-35.47
32,17,66,6,19.44,103.63,76.2,7.28
32,17,67,7,7.52,77.24,75.32,15.86
32,17,68,7,2.85,112.84,105.52,-109.0
32,17,69,4,46.86,100.39,106.09,42.48
32,17,70,7,51.15,93.53,78.18,-21.61
32,18,1,7,14.57,97.54,86.17,71.02
32,18,2,3,72.38,93.5,105.38,53.0
32,18,3,8,5.22,112.97,91.69,8.44
32,18,4,3,71.15,109.02,117.12,-9.17
32,18,5,8,98.58,83.57,77.22,-68.76
32,18,6,7,64.4,119.03,99.44,163.29
32,18,7,8,10.13,79.51,74.22,172.64
32,18,8,8,26.79,94.4,72.96,-47.28
32,18,9,1,96.79,71.37,105.77,-10.48
32,18,10,8,3.04,84.71,116.59,-153.68
32,18,11,4,34.33,73.81,89.91,21.54
32,18,12,4,44.9,96.56,112.81,88.45
32,18,13,3,61.47,83.99,100.38,120.03
32,18,14,5,16.59,109.67,73.3,38.0
32,18,15,8,59.21,87.17,73.46,50.9
32,18,16,4,80.17,84.07,103.68,175.66
32,18,17,3,86.22,82.17,104.65,-152.0
32,18,18,8,5.93,86.21,83.43,132.04
32,18,19,4,48.09,115.19,77.13,-34.31
32,18,20,5,88.61,117.75,97.03,-149.66
32,18,21,2,60.95,106.86,113.61,-41.97
32,18,22,6,58.06,70.6,82.39,31.53
32,18,23,3,65.73,81.07,112.96,-17.69
32,18,24,7,10.47,111.63,81.58,-170.62
32,18,25,1,72.62,90.95,93.95,-12.59
32,18,26,1,26.73,78.29,115.63,-72.6
32,18,27,6,98.19,106.8,90.4,151.77
32,18,28,3,40.43,90.65,76.65,-25.47
32,18,29,2,19.62,104.69,75.74,9.48
32,18,30,4,33.15,93.09,96.99,-69.3
32,18,31,5,0.86,77.52,79.35,-103.7
32,18,32,5,88.68,86.91,86.14,-135.45
32,18,33,1,96.09,73.75,101.34,46.13
32,18,34,8,70.11,84.5,98.12,103.86
32,18,35,8,52.65,97.31,106.3,-159.96
32,18,36,7,37.76,103.11,97.17,-165.98
32,18,37,7,77.07,96.8,95.33,131.01
32,18,38,3,56.41,96.95,101.29,-160.3
32,18,39,5,5.79,114.16,71.99,-96.16
32,18,40,2,55.88,75.24,88.48,-63.27
32,18,41,4,43.77,71.34,82.31,62.01
32,18,42,3,44.75,108.9,109.22,-53.8
32,18,43,6,30.37,105.38,95.77,103.3
32,18,44,3,58.97,100.34,109.64,-5.19
32,18,45,8,29.69,78.61,73.2,-158.08
32,18,46,5,71.58,97.26,102.02,-95.33
32,18,47,5,32.75,106.7,119.55,-67.81
32,18,48,6,93.21,90.42,117.29,86.23
32,18,49,5,61.83,107.04,88.06,-79.98
32,18,50,7,90.85,111.82,107.42,-57.42
32,18,51,5,43.79,87.03,74.57,59.8
32,18,52,5,13.66,97.47,91.97,-45.04
32,18,53,5,26.54,93.04,119.21,-0.86
32,18,54,1,98.62,117.3,84.57,25.25
32,18,55,5,75.61,113.15,75.91,55.22
32,18,56,1,20.43,75.99,89.24,151.84
32,18,57,3,41.71,113.15,97.08,-21.02
32,18,58,5,34.4,107.68,78.82,44.58
32,18,59,7,97.79,109.83,72.56,88.78
32,18,60,8,70.49,105.12,91.74,-90.79
32,18,61,6,12.33,119.14,101.81,-175.44
32,18,62,8,5.17,80.91,117.69,-90.91
32,18,63,1,25.62,70.89,92.22,-134.84
32,18,64,8,17.19,90.08,100.83,-176.59
32,18,65,5,66.11,98.25,107.56,64.58
32,18,66,5,27.66,109.44,84.2,-113.75
32,18,67,7,69.25,114.76,83.67,62.65
32,18,68,2,25.7,92.94,84.69,-112.17
32,18,69,3,96.41,101.21,71.98,-71.37
32,18,70,2,26.45,118.16,111.54,86.54
32,19,1,8,95.91,112.49,92.88,-97.97
32,19,2,4,15.56,80.77,107.65,145.42
32,19,3,8,64.21,80.18,96.42,-61.91
32,19,4,5,0.75,73.43,76.16,167.87
32,19,5,6,90.85,109.78,88.0,103.21
32,19,6,8,5.58,119.53,117.64,84.83
32,19,7,2,54.08,112.11,118.48,-173.37
32,19,8,4,51.93,95.15,98.14,-148.43
32,19,9,6,48.05,71.58,73.18,138.92
32,19,10,4,44.95,80.42,109.6,-52.25
32,19,11,7,11.82,83.98,99.64,92.24
32,19,12,1,13.02,101.4,119.62,30.36
32,19,13,8,4.45,70.35,86.1,-76.98
32,19,14,2,25.27,78.59,117.02,158.85
32,19,15,5,76.32,87.5,70.41,-58.94
32,19,16,7,47.83,79.12,74.76,-25.01
32,19,17,3,81.38,107.27,111.37,133.63
32,19,18,7,66.99,93.0,108.35,90.95
32,19,19,2,11.7,104.56,85.01,-1.37
32,19,20,2,41.32,86.25,107.6,-24.14
32,19,21,5,21.56,113.55,102.16,-20.67
32,19,22,8,66.79,71.71,91.29,99.82
32,19,23,6,88.97,83.57,109.48,156.2
32,19,24,4,96.68,90.38,79.92,-92.37
32,19,25,6,48.25,74.59,78.32,31.82
32,19,26,2,36.05,105.43,111.68,145.96
32,19,27,2,35.64,101.92,113.21,-35.92
32,19,28,6,82.63,107.63,102.74,51.45
32,19,29,6,7.98,101.0,81.4,172.21
32,19,30,2,76.89,82.56,114.36,-90.52
32,19,31,2,34.17,89.02,97.35,103.81
32,19,32,8,39.85,92.56,75.93,-32.39
32,19,33,3,72.12,80.88,77.52,-23.95
32,19,34,3,98.71,112.19,94.31,142.84
32,19,35,8,29.42,86.99,119.87,-47.67
32,19,36,2,89.81,74.28,108.98,170.97
32,19,37,4,74.57,70.53,73.91,170.66
32,19,38,6,6.75,98.3,73.68,-129.22
32,19,39,1,52.8,92.32,86.07,-103.95
32,19,40,5,38.9,108.43,79.92,-143.4
32,19,41,5,67.55,116.65,75.13,119.66
32,19,42,2,72.8,79.9,76.89,-97.1
32,19,43,1,56.86,115.8,91.25,57.82
32,19,44,3,26.01,114.86,110.36,-63.27
32,19,45,6,37.27,117.68,117.19,94.06
32,19,46,7,90.53,112.73,94.74,4.04
32,19,47,5,17.8,81.6,85.47,-141.2
32,19,48,8,33.33,74.64,80.39,-89.66
32,19,49,4,28.12,111.56,108.87,43.45
32,19,50,3,81.6,100.03,84.5,27.53
32,19,51,5,95.95,82.93,79.32,-131.23
32,19,52,1,38.73,93.86,84.05,111.85
32,19,53,3,13.5,71.34,102.66,-134.78
32,19,54,4,75.93,81.44,80.8,124.18
32,19,55,8,33.86,80.64,95.79,-73.29
32,19,56,1,17.66,108.13,73.65,-43.45
32,19,57,4,53.24,95.18,78.33,-119.02
32,19,58,6,64.2,97.61,98.45,-111.83
32,19,59,7,42.68,104.43,99.69,-103.98
32,19,60,2,26.78,80.01,111.71,-67.83
32,19,61,2,90.93,106.28,114.07,153.89
32,19,62,6,91.42,79.03,72.46,62.98
32,19,63,4,35.03,118.03,101.96,-55.75
32,19,64,5,50.73,117.73,88.99,42.05
32,19,65,6,62.93,86.94,94.18,57.83
32,19,66,3,31.88,94.38,89.86,60.55
32,19,67,2,48.33,109.28,118.2,117.65
32,19,68,1,48.64,83.52,115.84,110.8
32,19,69,3,4.12,86.71,98.84,-96.5
32,19,70,2,24.16,70.23,76.73,-58.95
32,20,1,4,73.56,90.16,117.39,152.95
32,20,2,3,78.39,96.66,88.76,106.53
32,20,3,2,50.3,106.29,114.19,-100.79
32,20,4,2,75.09,74.87,90.62,153.43
32,20,5,3,77.22,109.57,107.01,-93.06
32,20,6,4,18.57,101.47,95.23,169.19
32,20,7,4,38.37,101.08,96.93,-157.38
32,20,8,8,24.28,71.82,78.12,41.89
32,20,9,8,11.01,81.04,113.36,-93.21
32,20,10,5,17.64,112.55,115.47,-27.14
32,20,11,5,8.21,112.14,94.2,63.35
32,20,12,5,87.23,79.85,85.4,19.87
32,20,13,8,88.81,108.42,75.88,179.63
32,20,14,4,36.21,78.8,90.42,110.78
32,20,15,7,77.65,108.1,111.83,-147.32
32,20,16,4,37.45,77.54,91.01,-126.62
32,20,17,4,63.0,75.18,97.02,-99.2
32,20,18,7,15.29,85.98,74.95,-93.29
32,20,19,2,40.39,114.45,82.74,37.96
32,20,20,8,42.5,117.35,113.94,-24.04
32,20,21,3,82.74,95.71,97.79,-97.77
32,20,22,2,68.83,92.59,76.89,150.75
32,20,23,4,26.69,117.37,81.87,-33.98
32,20,24,6,5.06,101.88,104.81,-127.26
32,20,25,2,75.73,72.45,102.71,110.99
32,20,26,2,38.87,78.66,94.84,25.34
32,20,27,6,26.47,86.29,91.21,36.31
32,20,28,8,13.23,71.24,99.94,-90.38
32,20,29,2,20.37,111.15,108.01,-68.78
32,20,30,1,10.86,100.23,97.53,-171.72
32,20,31,5,72.36,109.19,94.06,38.22
32,20,32,1,60.92,93.55,82.97,63.18
32,20,33,2,32.21,84.59,73.72,102.27
32,20,34,8,2.79,93.46,90.67,-15.84
32,20,35,2,37.23,92.76,86.76,-151.08
32,20,36,7,46.52,79.88,85.67,1.39
32,20,37,3,18.03,88.28,92.52,-42.68
32,20,38,8,1.32,74.1,76.55,95.78
32,20,39,5,16.38,104.64,82.94,-76.54
32,20,40,3,70.16,117.32,82.18,162.51
32,20,41,5,28.24,111.5,90.12,-179.36
32,20,42,5,32.3,72.35,108.2,-156.39
32,20,43,6,28.55,113.27,96.41,-3.03
32,20,44,5,85.35,89.77,119.44,74.31
32,20,45,5,78.01,112.95,105.16,28.44
32,20,46,5,20.52,116.34,76.76,-87.51
32,20,47,2,73.52,90.62,80.83,173.02
32,20,48,3,47.95,115.25,79.0,42.12
32,20,49,4,82.54,102.98,111.18,-13.29
32,20,50,5,93.81,105.52,74.45,-154.26
32,20,51,2,19.61,77.01,86.86,-50.58
32,20,52,6,58.61,102.05,74.77,-46.36
32,20,53,5,61.63,72.71,99.59,52.02
32,20,54,2,58.82,114.47,104.28,33.46
32,20,55,6,32.46,73.74,97.69,-60.33
32,20,56,6,96.86,88.32,98.05,-101.5
32,20,57,3,42.57,87.18,114.68,-11.7
32,20,58,4,27.72,113.85,78.02,-83.24
32,20,59,2,89.08,82.01,109.63,-118.44
32,20,60,8,60.25,108.13,98.73,-40.64
32,20,61,7,70.41,114.47,99.69,40.34
32,20,62,3,33.44,89.89,87.06,-99.39
32,20,63,7,54.22,112.5,75.57,-168.88
32,20,64,2,18.82,103.27,74.78,-89.37
32,20,65,2,13.21,78.49,86.19,-13.71
32,20,66,2,46.43,87.34,114.62,-31.97
32,20,67,2,42.92,111.2,108.15,25.27
32,20,68,8,50.56,101.49,82.37,-131.34
32,20,69,2,54.28,77.42,110.85,111.82
32,20,70,6,11.16,116.52,110.28,102.68
33,1,1,4,4.1,90.4,72.2,-6.93
33,1,2,8,48.3,107.67,115.82,-143.76
33,1,3,6,43.49,72.69,91.2,-86.71
33,1,4,5,21.28,104.31,114.4,-52.9
33,1,5,8,87.07,98.11,117.55,6.03
33,1,6,2,76.67,83.62,100.45,42.07
33,1,7,4,57.56,108.0,107.59,-6.46
33,1,8,6,35.99,112.22,98.66,-100.13
33,1,9,6,62.79,86.36,83.34,-139.39
33,1,10,6,45.19,76.32,116.37,-163.32
33,1,11,8,88.24,100.33,115.32,-61.78
33,1,12,1,97.3,78.06,88.13,132.12
33,1,13,5,54.86,83.36,89.16,125.31
33,1,14,3,41.74,117.8,105.57,135.54
33,1,15,8,7.93,92.3,77.55,39.26
33,1,16,3,59.29,104.74,104.54,-171.84
33,1,17,8,67.44,118.65,85.57,67.74
33,1,18,2,23.79,70.44,74.45,54.81
33,1,19,4,55.06,107.11,107.09,160.52
33,1,20,6,57.26,113.64,117.31,-37.13
33,1,21,3,4.31,99.32,85.99,127.61
33,1,22,7,98.0,92.66,108.38,-148.04
33,1,23,3,99.96,98.79,90.83,55.5
33,1,24,6,81.51,77.04,91.7,-124.05
33,1,25,1,30.29,76.1,117.58,52.36
33,1,26,6,69.32,94.8,71.96,142.92
33,1,27,1,30.26,102.6,112.41,105.25
33,1,28,3,99.86,107.02,77.86,33.27
33,1,29,3,18.46,106.52,91.41,112.16
33,1,30,3,10.34,78.4,86.25,-137.41
33,1,31,7,3.59,92.85,112.26,-85.15
33,1,32,3,47.74,103.92,91.9,70.33
33,1,33,6,85.61,116.31,83.53,-5.28
33,1,34,1,89.64,86.86,96.51,-131.91
33,1,35,6,37.56,109.59,104.13,47.11
33,1,36,1,91.8,90.69,104.16,171.54
33,1,37,3,6.37,78.91,100.21,106.54
33,1,38,4,0.28,108.03,101.19,73.02
33,1,39,8,37.02,71.81,70.95,169.33
33,1,40,4,85.76,75.94,113.4,99.2
33,1,41,2,3.21,85.09,99.82,26.39
33,1,42,3,58.49,108.32,92.22,-110.14
33,1,43,3,4.01,70.46,85.23,26.48
33,1,44,5,70.54,72.39,82.55,21.4
33,1,45,4,37.22,118.16,116.55,-44.37
33,1,46,1,13.47,78.59,108.89,0.14
33,1,47,4,92.66,82.25,114.02,-66.37
33,1,48,2,12.05,99.25,82.23,-168.98
33,1,49,6,94.65,102.3,108.66,-128.31
33,1,50,5,59.94,110.51,101.96,1.3
33,1,51,6,52.73,116.99,116.08,55.25
33,1,52,3,86.41,77.49,93.28,122.5
33,1,53,8,40.27,88.63,77.92,-62.22
33,1,54,4,64.52,99.46,104.46,-73.5
33,1,55,6,43.06,89.16,92.72,104.98
33,1,56,1,92.9,113.26,119.91,5.26
33,1,57,1,80.29,115.21,115.08,102.59
33,1,58,5,49.74,71.87,86.47,-2.78
33,1,59,4,91.99,90.37,118.84,99.22
33,1,60,8,70.17,115.66,88.01,86.94
33,1,61,6,24.84,110.87,98.79,99.86
33,1,62,4,98.94,115.98,106.11,40.8
33,1,63,6,90.55,89.67,85.96,-69.43
33,1,64,6,22.02,80.27,101.26,-115.88
33,1,65,7,41.32,87.93,75.24,-118.05
33,1,66,1,17.3,89.25,117.2,-73.8
33,1,67,8,35.21,73.4,102.53,49.98
33,1,68,8,86.49,81.95,100.34,158.63
33,1,69,3,30.64,108.37,113.77,-40.33
33,1,70,6,78.4,105.75,89.32,69.98
33,2,1,7,76.19,79.58,110.72,-134.26
33,2,2,6,64.71,119.19,104.44,99.5
33,2,3,7,69.4,113.84,96.49,-37.09
33,2,4,6,58.77,82.79,80.85,79.01
33,2,5,6,49.66,95.98,71.22,-92.99
33,2,6,8,19.9,92.1,103.91,122.54
33,2,7,7,18.23,75.82,70.56,4.12
33,2,8,3,30.38,112.05,87.47,-25.58
33,2,9,1,26.84,90.37,114.88,-115.57
33,2,10,1,35.05,93.65,110.33,135.62
33,2,11,5,97.83,118.08,110.81,-25.18
33,2,12,3,13.13,109.11,84.32,148.22
33,2,13,3,47.17,112.11,113.28,-43.91
33,2,14,6,83.44,101.42,113.12,-72.61
33,2,15,3,26.8,91.73,88.83,-60.1
33,2,16,1,88.79,94.04,81.45,28.12
33,2,17,2,15.6,113.09,76.74,-175.93
33,2,18,5,46.52,84.01,78.1,100.58
33,2,19,6,19.12,96.77,95.87,77.57
33,2,20,6,63.46,116.44,92.84,26.11
33,2,21,4,64.54,112.18,84.38,158.7
33,2,22,6,31.64,117.93,75.94,107.67
33,2,23,4,66.41,112.77,107.4,-139.08
33,2,24,7,30.35,95.22,77.05,81.45
33,2,25,8,37.91,73.33,98.59,69.14
33,2,26,3,15.46,105.13,75.15,-103.81
33,2,27,5,37.92,83.65,91.82,174.93
33,2,28,8,1.13,71.92,110.23,77.21
33,2,29,4,82.54,106.69,99.35,148.42
33,2,30,6,9.49,97.22,108.49,-17.68
33,2,31,8,67.98,87.27,73.5,149.43
33,2,32,2,63.75,84.97,70.01,-0.85
33,2,33,6,62.06,76.92,119.41,101.5
33,2,34,4,30.61,105.7,70.53,152.62
33,2,35,6,5.84,108.34,78.71,-133.14
33,2,36,5,39.26,76.62,84.23,57.69
33,2,37,1,45.39,110.53,80.73,75.01
33,2,38,3,3.4,84.43,111.08,26.89
33,2,39,7,93.71,90.67,114.52,26.9
33,2,40,7,65.9,106.3,86.26,-175.88
33,2,41,3,9.73,109.97,90.24,-166.7
33,2,42,3,81.11,103.36,88.08,-57.06
33,2,43,2,26.06,98.76,95.19,163.22
33,2,44,2,76.2,111.97,76.38,-65.42
33,2,45,6,53.63,81.72,90.92,-28.61
33,2,46,7,30.26,93.87,105.76,21.4
33,2,47,5,84.75,96.01,94.23,64.05
33,2,48,8,14.79,106.55,117.75,-88.54
33,2,49,7,81.52,91.52,77.17,-130.74
33,2,50,5,4.31,101.05,93.06,-129.58
33,2,51,4,28.87,98.29,93.89,-88.75
33,2,52,8,31.49,112.7,113.2,116.67
33,2,53,4,81.13,71.15,82.7,-61.13
33,2,54,4,33.28,99.71,74.4,109.58
33,2,55,5,97.69,117.71,88.1,35.01
33,2,56,1,97.37,113.5,98.06,147.74
33,2,57,6,47.6,113.02,93.48,-106.02
33,2,58,8,69.3,76.59,97.05,-6.64
33,2,59,8,96.41,117.32,107.25,36.72
33,2,60,3,79.47,99.22,113.24,-165.22
33,2,61,5,76.2,73.59,81.08,-103.82
33,2,62,4,29.26,113.26,119.48,146.82
33,2,63,6,95.01,93.82,93.67,-79.77
33,2,64,6,10.59,108.73,107.41,-66.46
33,2,65,6,27.97,99.11,88.1,152.31
33,2,66,2,76.54,82.61,117.96,-110.63
33,2,67,1,85.32,92.67,113.0,-24.69
33,2,68,8,88.94,100.1,81.98,102.5
33,2,69,3,44.71,107.75,108.84,109.06
33,2,70,5,56.71,105.63,103.99,172.04
33,3,1,8,65.17,73.19,97.43,-38.59
33,3,2,6,17.03,117.81,89.93,-74.04
33,3,3,7,91.59,83.06,83.85,-176.18
33,3,4,6,80.69,109.66,106.08,-112.11
33,3,5,8,30.53,109.01,97.74,83.5
33,3,6,4,29.8,104.88,101.37,88.61
33,3,7,4,41.7,71.33,96.03,77.35
33,3,8,7,45.36,94.43,101.44,-1.84
33,3,9,8,16.37,95.33,104.36,-71.0
33,3,10,7,47.32,115.92,91.25,-58.36
33,3,11,1,96.93,117.17,96.71,-161.57
33,3,12,4,33.04,106.35,113.36,-61.97
33,3,13,2,20.34,75.71,95.7,138.88
33,3,14,2,91.8,114.36,111.3,-156.65
33,3,15,4,90.45,104.52,89.96,-23.88
33,3,16,8,72.45,103.22,92.82,-134.1
33,3,17,2,87.98,100.76,108.29,140.1
33,3,18,6,11.32,90.96,110.94,22.23
33,3,19,7,36.2,103.08,88.27,-116.94
33,3,20,2,35.57,103.81,111.69,95.64
33,3,21,1,11.16,70.33,98.05,-47.19
33,3,22,7,1.73,95.69,111.69,63.73
33,3,23,1,84.03,107.38,107.39,0.16
33,3,24,4,81.62,84.09,74.47,148.32
33,3,25,3,83.94,111.21,77.97,-113.89
33,3,26,7,2.97,107.95,70.2,-35.81
33,3,27,5,68.05,112.16,112.11,122.59
33,3,28,6,77.53,112.49,94.57,-112.14
33,3,29,2,90.8,114.73,83.09,152.95
33,3,30,4,90.87,107.98,76.05,117.61
33,3,31,8,32.5,118.14,109.89,127.56
33,3,32,4,73.74,115.3,74.14,-62.99
33,3,33,1,85.77,106.63,82.87,-174.99
33,3,34,2,32.69,72.22,86.18,39.81
33,3,35,4,39.14,76.12,91.73,-37.97
33,3,36,7,16.14,119.25,95.28,167.4
33,3,37,5,58.42,100.35,86.72,137.54
33,3,38,3,28.93,104.91,103.79,-117.86
33,3,39,3,90.75,108.55,109.07,19.72
33,3,40,1,36.6,74.3,100.7,73.39
33,3,41,4,8.2,111.26,79.69,63.0
33,3,42,7,76.49,98.56,113.6,104.41
33,3,43,1,46.83,108.65,91.2,29.23
33,3,44,8,84.44,97.89,102.5,-81.63
33,3,45,6,40.96,83.8,83.73,161.05
33,3,46,4,76.18,77.72,70.48,77.06
33,3,47,6,89.66,74.44,93.21,48.08
33,3,48,3,38.43,84.97,112.37,16.62
33,3,49,1,66.25,113.57,111.22,54.76
33,3,50,5,42.25,96.24,81.69,121.93
33,3,51,2,24.18,96.62,104.43,-32.72
33,3,52,1,2.94,76.13,105.29,11.81
33,3,53,7,44.75,87.33,74.46,115.0
33,3,54,4,33.0,79.27,94.7,163.43
33,3,55,6,19.55,80.18,83.65,79.6
33,3,56,3,92.09,92.38,114.49,-2.72
33,3,57,2,14.75,109.13,92.75,134.54
33,3,58,7,83.06,109.92,77.17,-40.47
33,3,59,2,19.75,95.21,100.47,-162.75
33,3,60,1,4.26,83.91,107.29,5.89
33,3,61,1,28.67,73.84,72.06,54.71
33,3,62,2,26.66,70.47,74.61,-20.34
33,3,63,5,43.4,100.84,74.49,61.75
33,3,64,2,87.53,91.84,73.82,15.52
33,3,65,4,64.2,81.8,73.88,-32.94
33,3,66,4,97.81,77.35,94.68,-20.26
33,3,67,7,30.02,102.04,80.03,-119.05
33,3,68,6,88.17,80.43,99.01,156.21
33,3,69,8,54.21,71.21,72.84,-39.0
33,3,70,3,37.35,87.05,83.61,145.15
33,4,1,2,50.48,73.57,112.29,-103.27
33,4,2,8,0.84,75.55,91.42,-5.12
33,4,3,6,3.04,96.3,80.61,-94.39
33,4,4,1,1.5,97.18,111.63,2.29
33,4,5,3,46.28,90.49,87.35,80.42
33,4,6,2,94.83,90.85,98.28,32.35
33,4,7,6,47.9,81.29,104.47,74.1
33,4,8,6,91.49,111.08,95.69,-75.88
33,4,9,5,61.3,72.08,97.2,-47.18
33,4,10,8,98.24,82.72,82.03,73.55
33,4,11,2,94.52,118.75,70.25,118.13
33,4,12,2,43.64,108.56,84.74,97.11
33,4,13,7,17.05,97.27,107.21,-15.45
33,4,14,3,41.7,105.31,78.82,45.35
33,4,15,4,89.18,109.75,91.55,6.47
33,4,16,3,11.75,90.72,113.97,111.04
33,4,17,6,49.78,100.57,83.51,-37.01
33,4,18,6,28.9,88.3,86.43,-83.82
33,4,19,6,58.56,107.86,94.94,12.65
33,4,20,6,15.2,98.17,107.27,49.18
33,4,21,2,3.82,102.28,84.41,-81.98
