race_id,driver_id,lap_number,tyre_surface_temperature0,tyre_surface_temperature1,tyre_surface_temperature2,tyre_surface_temperature3,tyre_inner_temperature0,tyre_inner_temperature1,tyre_inner_temperature2,tyre_inner_temperature3
24,15,61,73.04,39.28,156.38,37.58,95.44,31.34,96.08,31.89
24,15,62,71.65,27.85,36.33,96.07,72.17,68.59,109.1,54.63
24,15,63,120.75,158.61,36.61,72.2,66.28,84.78,31.34,36.19
24,15,64,28.14,83.45,146.67,30.78,81.27,77.47,47.52,63.67
24,15,65,37.02,95.68,135.27,37.14,75.9,41.22,33.83,108.7
24,15,66,94.62,30.82,108.81,80.44,73.03,77.44,61.38,40.26
24,15,67,135.84,67.18,109.02,110.9,97.64,97.27,71.0,84.36
24,15,68,70.53,150.27,57.63,97.23,31.76,77.48,52.96,59.04
24,15,69,89.36,157.43,23.91,137.8,103.24,79.85,65.3,100.45
24,15,70,131.55,157.43,125.19,52.37,100.78,27.71,40.38,105.61
24,16,1,146.44,133.72,131.7,91.74,65.49,90.82,46.1,35.27
24,16,2,23.34,120.29,47.53,137.51,78.55,33.76,60.92,70.79
24,16,3,111.47,82.17,103.32,127.08,30.33,29.58,63.24,43.65
24,16,4,97.11,118.72,23.46,30.82,71.77,87.84,89.68,100.11
24,16,5,89.31,131.66,69.22,91.12,44.78,40.47,90.17,51.82
24,16,6,89.64,94.21,113.87,114.58,44.76,37.15,61.62,55.42
24,16,7,108.86,32.0,23.01,102.34,91.62,24.22,22.84,88.51
24,16,8,140.98,90.34,63.45,84.17,82.48,46.84,29.99,93.15
24,16,9,32.8,86.24,84.0,159.77,74.85,57.94,102.52,31.33
24,16,10,44.12,48.62,134.2,134.07,87.85,90.02,47.68,70.88
24,16,11,129.8,124.94,78.75,24.27,100.96,20.33,49.35,23.03
24,16,12,89.47,156.02,115.53,126.06,101.01,109.37,23.63,60.16
24,16,13,110.0,142.27,32.97,34.18,78.14,72.88,27.0,28.54
24,16,14,62.86,48.51,38.4,91.79,55.36,92.18,35.21,84.2
24,16,15,98.64,86.88,36.84,121.55,83.13,96.86,40.28,107.89
24,16,16,77.01,71.13,67.13,120.87,38.72,81.53,22.55,63.76
24,16,17,44.47,69.6,154.7,60.5,31.07,44.98,53.7,57.48
24,16,18,76.67,96.56,121.22,84.01,62.18,79.22,85.44,67.22
24,16,19,79.94,106.55,152.63,26.67,55.67,26.03,74.27,33.59
24,16,20,38.77,93.61,156.91,142.01,56.12,28.73,48.83,66.03
24,16,21,44.97,40.42,38.28,154.26,71.87,100.7,21.5,32.11
24,16,22,39.12,35.0,95.48,75.32,109.46,64.64,90.56,85.73
24,16,23,80.08,83.31,85.13,122.32,77.68,70.65,51.22,42.98
24,16,24,72.35,101.89,72.2,48.06,109.68,20.73,37.62,83.57
24,16,25,52.0,32.11,33.48,128.76,32.57,70.77,92.26,59.37
24,16,26,140.9,100.33,65.37,60.75,73.71,57.42,70.54,67.69
24,16,27,51.76,154.59,43.34,142.03,69.4,77.24,54.7,43.34
24,16,28,36.03,155.89,78.17,40.57,42.3,80.67,40.09,70.53
24,16,29,81.46,149.53,136.24,32.16,80.63,78.72,22.76,78.66
24,16,30,97.73,93.39,132.78,122.09,99.32,29.92,75.37,23.93
24,16,31,131.33,149.8,38.55,83.8,56.64,24.0,92.67,94.44
24,16,32,75.06,84.45,127.69,72.38,109.46,44.58,24.77,59.32
24,16,33,51.05,130.64,54.78,112.23,43.13,106.54,71.68,104.56
24,16,34,53.74,42.17,65.88,140.4,93.09,76.23,83.58,40.16
24,16,35,25.72,126.04,48.18,58.48,109.22,65.41,73.74,55.73
24,16,36,157.2,49.66,96.3,130.21,67.94,74.98,53.17,31.19
24,16,37,78.39,41.23,71.39,59.22,81.53,42.67,47.21,23.6
24,16,38,137.03,104.16,39.87,135.41,21.02,68.97,95.66,33.83
24,16,39,64.84,35.19,138.53,53.7,20.28,61.5,94.06,101.68
24,16,40,157.62,100.45,57.7,68.3,36.55,31.26,91.81,92.66
24,16,41,100.33,126.16,56.88,31.03,35.65,64.03,56.74,39.52
24,16,42,134.05,44.0,76.94,98.05,56.48,96.04,104.98,23.9
24,16,43,149.47,124.39,103.2,146.58,56.03,46.86,109.06,32.23
24,16,44,46.5,145.58,39.15,89.22,109.41,82.73,77.98,25.25
24,16,45,71.84,131.8,137.4,45.12,97.13,99.46,55.26,95.87
24,16,46,104.86,98.95,117.23,135.22,79.42,72.66,34.51,100.83
24,16,47,31.45,100.47,56.98,32.51,30.29,72.71,63.78,73.37
24,16,48,71.01,95.04,91.11,105.45,72.63,38.39,104.17,104.02
24,16,49,88.31,79.98,149.41,92.78,35.61,94.42,103.67,39.17
24,16,50,102.27,92.77,89.17,144.31,47.97,33.11,65.02,49.68
24,16,51,57.49,119.9,67.52,38.93,52.95,93.21,21.98,29.14
24,16,52,59.71,121.53,159.97,75.04,96.64,86.61,50.11,61.74
24,16,53,148.29,147.06,61.52,43.36,23.76,29.92,28.58,38.16
24,16,54,116.45,139.04,34.99,42.27,57.1,54.21,59.74,65.85
24,16,55,86.51,108.78,35.06,69.68,83.0,45.14,33.31,80.07
24,16,56,61.28,91.24,24.92,42.88,101.86,64.19,27.53,51.71
24,16,57,130.98,142.31,49.77,25.45,98.73,55.06,94.45,99.07
24,16,58,95.96,88.61,118.97,150.83,101.3,21.0,75.8,90.71
24,16,59,138.33,71.74,140.91,91.99,63.87,66.31,34.71,104.36
24,16,60,131.46,123.07,152.27,93.17,61.0,109.16,67.77,66.37
24,16,61,112.55,136.74,40.91,159.78,83.59,101.66,45.56,25.91
24,16,62,57.23,72.53,90.34,122.97,24.48,106.71,98.11,80.2
24,16,63,92.94,89.04,111.79,145.13,81.56,51.1,80.13,82.91
24,16,64,53.13,73.63,158.45,110.64,95.08,90.57,99.04,105.43
24,16,65,40.36,103.94,109.14,77.08,44.21,65.77,66.31,101.35
24,16,66,153.88,53.05,20.3,96.23,92.2,101.3,46.89,76.82
24,16,67,57.0,136.23,155.77,66.13,46.48,56.82,80.3,93.65
24,16,68,60.11,153.7,96.08,38.19,48.65,42.57,80.08,26.53
24,16,69,45.12,39.9,153.39,41.01,28.66,55.46,57.06,76.68
24,16,70,98.92,56.01,91.25,125.82,26.8,29.79,66.96,93.38
24,17,1,100.9,27.28,102.81,45.76,48.89,30.88,23.37,76.6
24,17,2,100.15,71.64,52.06,102.67,65.38,107.22,50.35,34.14
24,17,3,62.58,62.7,131.66,99.7,41.35,23.08,77.01,91.86
24,17,4,28.25,101.33,41.9,58.41,59.74,100.68,41.81,26.37
24,17,5,84.48,114.94,87.9,144.67,89.67,98.29,102.27,86.37
24,17,6,44.83,52.83,98.58,124.83,94.29,105.74,58.86,82.67
24,17,7,83.62,134.48,66.73,24.83,56.59,74.16,59.01,51.96
24,17,8,120.0,36.76,44.55,87.78,23.94,32.46,73.61,100.19
24,17,9,65.68,25.75,54.56,54.58,98.9,42.18,38.37,104.42
24,17,10,62.62,44.18,137.73,78.05,93.26,31.32,47.63,43.95
24,17,11,149.27,105.78,142.68,88.07,36.98,85.87,97.78,94.41
24,17,12,154.51,143.25,107.94,80.84,68.49,68.67,43.06,53.48
24,17,13,103.95,66.56,140.63,131.01,60.61,57.19,64.03,55.08
24,17,14,83.55,58.31,67.08,99.71,24.63,64.8,23.08,92.26
24,17,15,50.75,118.47,84.83,85.3,39.42,44.47,83.83,69.38
24,17,16,31.81,132.9,149.34,81.1,42.26,67.19,78.81,79.94
24,17,17,139.15,32.5,94.46,95.52,102.01,93.23,43.64,101.13
24,17,18,21.72,82.7,42.55,72.65,44.19,108.34,42.01,77.14
24,17,19,54.73,21.57,109.89,43.2,54.75,44.72,47.15,83.64
24,17,20,61.06,80.79,110.64,131.95,53.24,103.44,94.72,45.55
24,17,21,27.24,84.85,85.22,66.42,52.39,30.22,83.74,53.17
24,17,22,97.0,82.84,149.32,133.08,76.21,60.23,94.94,31.43
24,17,23,141.82,47.25,109.85,127.63,105.61,45.69,108.92,104.41
24,17,24,145.86,37.63,34.79,135.59,95.19,76.78,50.16,74.5
24,17,25,158.81,62.12,91.49,152.07,81.34,81.22,26.0,101.89
24,17,26,155.24,148.56,120.18,141.14,74.03,38.98,29.49,105.3
24,17,27,49.19,35.79,24.07,68.0,90.15,100.7,90.4,104.81
24,17,28,89.19,114.47,44.29,78.75,40.58,60.43,109.85,53.03
24,17,29,38.73,153.86,136.56,57.27,43.95,66.6,68.61,92.18
24,17,30,83.79,150.61,127.48,74.27,85.29,52.16,65.16,36.24
24,17,31,112.63,129.42,157.09,56.84,39.84,53.53,59.44,108.94
24,17,32,78.53,136.28,100.4,98.95,102.89,94.11,99.95,89.25
24,17,33,60.14,138.49,121.39,37.69,97.81,102.89,38.08,101.9
24,17,34,98.62,64.88,139.57,74.25,63.67,88.51,43.86,74.56
24,17,35,73.63,121.62,104.42,97.25,82.23,99.34,85.48,33.24
24,17,36,132.1,73.16,40.13,118.79,74.27,39.53,27.85,94.03
24,17,37,41.54,69.01,44.91,100.11,82.82,103.52,29.46,22.51
24,17,38,153.32,107.85,155.05,77.08,83.04,99.94,108.39,61.24
24,17,39,130.6,57.65,68.31,78.21,97.08,109.71,22.17,88.93
24,17,40,111.25,49.29,56.11,149.32,85.75,22.9,83.43,72.04
24,17,41,66.95,112.42,151.43,137.55,28.97,59.86,25.97,29.76
24,17,42,89.64,42.35,92.81,68.21,102.73,91.05,54.21,50.49
24,17,43,42.76,147.06,59.16,111.64,92.64,51.18,86.15,92.36
24,17,44,87.93,49.96,46.4,134.21,62.53,58.69,21.87,21.18
24,17,45,150.84,47.77,112.47,34.5,44.51,40.63,82.14,106.65
24,17,46,24.3,136.3,111.35,32.45,32.19,42.31,62.41,39.52
24,17,47,82.24,153.94,111.17,39.81,22.16,99.68,103.75,59.74
24,17,48,42.63,44.25,96.08,78.06,26.55,59.07,20.27,81.23
24,17,49,129.42,62.03,48.21,81.14,48.14,103.56,21.69,88.49
24,17,50,27.02,128.14,73.96,119.82,38.77,47.07,85.22,59.52
24,17,51,104.37,144.42,111.52,32.11,45.46,31.9,83.14,43.8
24,17,52,35.12,121.96,79.66,103.11,21.25,48.48,45.41,25.79
24,17,53,159.17,85.52,137.79,27.93,88.44,74.3,82.41,30.76
24,17,54,133.93,159.47,62.33,103.56,66.33,62.42,32.1,69.35
24,17,55,42.05,92.61,87.61,99.68,59.56,56.95,95.74,109.2
24,17,56,116.95,94.45,65.72,70.14,68.57,108.89,109.03,98.12
24,17,57,131.23,119.77,120.03,60.85,47.62,84.24,100.72,89.79
24,17,58,26.95,93.45,107.64,53.62,51.64,49.86,99.87,24.61
24,17,59,79.76,104.71,96.32,122.15,50.6,94.34,22.57,67.57
24,17,60,88.87,69.9,106.82,28.57,75.11,79.63,39.47,94.45
24,17,61,52.21,148.92,65.62,49.22,62.99,107.19,35.76,82.44
24,17,62,157.77,133.85,76.73,119.34,105.0,39.66,28.11,63.04
24,17,63,92.93,144.7,151.33,87.85,54.64,45.12,75.9,38.46
24,17,64,40.47,126.61,100.86,41.44,62.07,46.61,20.09,89.66
24,17,65,159.98,153.66,30.51,134.04,31.76,50.1,23.2,106.98
24,17,66,74.27,32.27,45.32,150.3,42.04,23.21,51.87,40.73
24,17,67,70.89,68.83,121.92,107.54,103.06,60.63,64.66,92.95
24,17,68,22.2,65.32,85.76,148.08,100.49,24.3,99.65,62.36
24,17,69,37.85,109.48,158.98,69.75,47.86,68.05,87.79,40.0
24,17,70,120.14,58.06,95.73,75.78,70.24,86.03,55.25,67.26
24,18,1,115.65,125.15,79.8,52.49,100.49,59.73,63.85,66.49
24,18,2,48.7,63.77,46.06,26.21,63.68,45.97,53.73,21.17
24,18,3,124.41,31.14,131.41,55.92,78.41,51.18,72.34,64.73
24,18,4,91.04,52.19,92.87,39.0,33.84,81.24,56.97,75.23
24,18,5,72.15,140.23,51.35,37.12,41.73,47.38,97.72,89.83
24,18,6,50.79,127.68,144.54,59.58,99.38,66.61,82.62,94.25
24,18,7,44.06,158.99,32.58,136.28,51.86,69.74,44.92,107.96
24,18,8,81.98,50.19,61.2,111.35,98.02,86.18,62.78,51.28
24,18,9,123.23,40.63,27.19,30.44,47.88,21.35,27.07,36.5
24,18,10,119.5,42.21,115.37,50.28,51.25,28.1,37.36,94.09
24,18,11,112.94,118.14,84.52,26.03,73.52,88.95,95.78,47.18
24,18,12,81.83,156.61,76.06,88.97,24.22,101.28,58.42,85.31
24,18,13,53.05,51.54,58.96,123.84,69.21,92.52,51.9,43.64
24,18,14,128.14,154.61,86.17,133.96,43.83,43.35,20.75,109.82
24,18,15,158.62,122.1,142.92,26.41,46.95,38.1,92.45,68.87
24,18,16,88.38,93.59,100.38,91.47,78.62,61.94,67.66,97.74
24,18,17,37.28,123.68,34.04,112.0,39.94,61.49,59.39,102.31
24,18,18,57.14,116.71,113.47,55.16,56.07,70.54,59.04,62.92
24,18,19,56.52,150.05,103.69,29.87,68.83,33.78,85.36,98.26
24,18,20,59.48,35.21,78.97,73.43,98.43,57.98,48.14,98.65
24,18,21,157.39,105.2,58.42,143.33,23.0,104.16,32.85,62.42
24,18,22,21.28,29.98,125.16,57.13,96.43,100.01,81.71,78.48
24,18,23,86.54,141.02,157.22,143.7,65.18,46.96,52.28,25.5
24,18,24,141.62,42.84,34.79,149.19,76.52,41.79,92.06,44.04
24,18,25,25.13,140.13,126.67,142.38,56.11,47.06,105.41,60.63
24,18,26,91.92,24.98,147.17,121.5,75.93,52.42,62.67,66.15
24,18,27,41.69,44.29,82.87,41.04,104.58,34.21,91.64,86.02
24,18,28,63.97,60.87,113.0,140.94,72.48,25.23,57.82,78.91
24,18,29,140.55,89.39,157.03,91.97,67.3,54.79,89.37,81.86
24,18,30,69.65,108.38,50.6,151.0,31.08,52.49,68.67,51.01
24,18,31,106.53,46.86,96.99,54.91,36.7,92.35,33.6,60.6
24,18,32,65.46,64.19,83.38,108.6,90.41,75.78,40.8,23.34
24,18,33,108.67,86.26,90.95,77.39,69.93,65.0,92.2,79.75
24,18,34,106.97,61.01,119.33,127.25,65.73,76.04,97.77,95.01
24,18,35,93.0,129.55,68.91,50.39,105.26,104.82,62.46,54.77
24,18,36,91.96,57.45,59.88,154.68,50.52,92.09,103.18,55.04
24,18,37,94.79,34.61,152.36,158.66,41.67,36.58,96.34,72.01
24,18,38,136.9,132.54,147.05,120.42,58.89,43.94,104.99,76.34
24,18,39,75.73,135.56,115.81,128.66,64.13,59.55,55.91,52.49
24,18,40,107.02,117.24,37.6,47.67,107.13,58.38,24.94,107.06
24,18,41,98.12,149.4,31.37,82.57,61.97,94.63,105.58,25.47
24,18,42,139.18,36.04,119.82,22.77,42.05,95.35,62.48,89.82
24,18,43,100.77,31.91,133.24,94.88,86.94,31.04,30.39,64.65
24,18,44,102.8,48.3,133.84,92.45,66.57,59.34,37.58,68.59
24,18,45,88.13,84.14,130.89,135.98,40.28,59.09,94.89,104.02
24,18,46,108.17,58.13,83.82,76.31,20.24,23.41,93.46,80.65
24,18,47,75.84,157.63,133.64,103.52,72.18,97.97,107.66,80.36
24,18,48,52.33,88.16,133.51,130.88,93.1,62.6,81.99,42.91
24,18,49,94.58,118.16,38.62,111.06,40.02,33.88,93.7,43.09
24,18,50,93.56,136.33,119.46,109.35,97.81,45.6,77.79,31.52
24,18,51,135.89,118.89,130.51,49.1,44.24,27.26,69.89,45.22
24,18,52,90.72,108.9,127.1,95.72,103.08,95.66,101.26,81.17
24,18,53,146.44,90.6,125.35,52.08,52.03,35.7,75.79,39.24
24,18,54,131.42,82.59,142.24,35.06,94.7,84.36,52.92,61.61
24,18,55,35.4,33.38,148.25,70.85,98.51,37.33,83.95,48.61
24,18,56,83.8,58.93,141.72,84.07,52.27,73.76,107.36,56.4
24,18,57,33.08,46.99,154.74,88.52,73.14,40.87,56.06,40.39
24,18,58,65.63,37.07,99.76,30.06,71.14,21.86,65.57,85.88
24,18,59,125.15,108.34,29.93,126.54,23.37,92.36,42.35,77.56
24,18,60,145.25,90.71,95.01,139.45,79.84,55.91,20.76,45.1
24,18,61,64.87,108.58,154.42,54.98,64.79,91.54,59.33,47.66
24,18,62,150.31,150.47,159.65,74.95,73.42,99.96,31.99,91.22
24,18,63,53.25,84.23,147.64,66.7,63.71,95.45,70.83,52.67
24,18,64,155.95,76.91,76.77,47.45,22.29,95.78,51.55,51.24
24,18,65,86.92,39.67,27.16,24.31,60.59,42.24,46.17,96.39
24,18,66,159.88,45.89,60.17,64.59,29.02,52.45,98.77,78.04
24,18,67,98.85,105.17,71.29,55.89,51.48,76.87,77.95,63.79
24,18,68,155.82,149.93,77.17,30.57,105.47,42.02,57.4,57.17
24,18,69,94.85,150.96,55.04,49.71,74.5,98.57,37.47,63.66
24,18,70,22.96,44.56,101.94,123.08,64.84,39.76,90.04,87.14
24,19,1,104.13,65.64,89.9,96.97,53.88,106.68,66.99,74.92
24,19,2,118.49,92.8,56.94,65.44,34.39,99.91,57.24,92.5
24,19,3,90.69,98.92,158.14,40.16,29.09,100.27,84.31,74.65
24,19,4,148.21,29.77,82.72,20.44,34.51,66.36,68.16,28.05
24,19,5,128.57,79.31,84.95,86.5,86.14,76.4,81.73,107.02
24,19,6,119.78,120.32,61.3,125.44,26.15,95.61,62.34,28.41
24,19,7,135.07,45.06,147.19,105.17,68.36,28.56,109.32,59.75
24,19,8,97.74,124.03,113.18,39.31,43.79,36.39,93.11,62.21
24,19,9,58.21,42.5,87.5,145.97,47.0,23.13,77.38,68.64
24,19,10,86.3,111.69,46.51,94.41,80.14,23.65,78.23,103.78
24,19,11,38.58,130.67,73.78,94.63,63.04,76.65,98.7,45.1
24,19,12,108.06,116.16,33.32,116.14,92.18,58.89,99.53,76.22
24,19,13,100.46,35.9,28.58,50.96,20.14,98.97,71.2,45.72
24,19,14,124.22,36.49,91.73,97.14,32.34,59.29,41.79,90.96
24,19,15,78.16,124.85,60.13,32.31,95.66,74.6,90.15,23.27
24,19,16,157.27,114.49,47.04,101.59,98.1,79.66,52.73,72.03
24,19,17,93.75,95.66,85.46,146.21,92.81,98.34,93.73,69.0
24,19,18,63.16,154.3,45.96,97.84,37.73,69.73,48.73,42.54
24,19,19,93.67,24.88,135.48,69.19,37.65,49.05,65.59,71.52
24,19,20,97.88,51.36,121.14,82.19,71.97,26.54,80.58,67.74
24,19,21,127.4,126.49,103.42,89.41,75.08,27.77,88.91,27.96
24,19,22,63.52,103.66,88.92,56.38,65.56,20.62,81.94,33.39
24,19,23,125.18,38.72,82.64,21.93,34.19,78.59,21.62,83.6
24,19,24,95.0,83.15,158.67,45.43,106.17,95.2,103.88,55.4
24,19,25,158.88,89.04,35.02,74.35,101.8,51.67,23.43,50.71
24,19,26,93.52,130.8,145.67,78.58,43.34,57.74,45.71,108.31
24,19,27,145.4,24.67,40.11,115.95,31.54,78.24,22.32,88.73
24,19,28,122.98,123.7,109.99,126.79,47.33,109.57,22.03,82.69
24,19,29,93.3,38.5,59.4,94.96,31.25,72.23,21.92,40.16
24,19,30,23.15,140.71,109.65,93.25,105.22,73.26,27.52,59.32
24,19,31,153.17,48.81,33.7,69.47,35.11,88.52,81.91,28.87
24,19,32,36.06,65.22,91.48,76.33,40.61,79.14,56.44,65.42
24,19,33,130.81,71.53,106.59,56.35,105.06,83.76,23.04,26.94
24,19,34,142.86,110.08,153.55,65.85,70.89,29.0,67.66,52.24
24,19,35,106.35,71.16,65.73,41.53,88.67,90.02,64.8,60.74
24,19,36,147.6,94.57,157.84,77.73,27.61,37.24,87.3,77.79
24,19,37,42.1,31.4,84.23,56.97,33.15,25.11,89.75,68.42
24,19,38,74.29,67.18,29.41,149.86,55.64,98.22,65.41,53.36
24,19,39,46.68,113.79,35.38,109.85,103.61,36.6,56.75,89.95
24,19,40,140.08,98.7,125.81,149.19,48.87,107.54,106.82,35.05
24,19,41,126.29,145.02,27.9,57.75,87.31,45.99,101.71,25.12
24,19,42,50.01,123.64,97.93,127.39,24.06,95.02,39.69,29.8
24,19,43,31.8,127.06,38.23,60.33,28.81,105.06,44.12,83.58
24,19,44,43.85,77.28,85.52,51.93,90.46,88.91,108.86,38.44
24,19,45,101.09,70.54,106.77,37.5,84.25,24.71,89.22,43.25
24,19,46,157.85,128.64,32.25,98.05,90.2,35.44,48.0,22.71
24,19,47,42.56,103.23,57.24,32.73,75.44,74.8,84.04,57.11
24,19,48,145.34,73.18,107.68,136.69,74.73,73.31,71.35,70.33
24,19,49,128.44,125.63,46.51,25.84,46.56,55.92,105.95,52.04
24,19,50,26.16,101.73,140.83,49.8,85.92,65.22,53.61,41.73
24,19,51,47.98,119.21,126.22,104.47,79.38,81.89,40.19,62.8
24,19,52,123.29,154.8,119.47,136.33,35.75,76.97,105.4,46.87
24,19,53,82.18,150.49,52.3,83.82,23.75,100.38,62.86,105.79
24,19,54,146.43,24.62,87.26,22.58,104.19,73.31,33.86,20.74
24,19,55,103.43,85.8,90.86,51.71,22.76,104.84,58.45,94.67
24,19,56,139.04,74.26,98.81,39.14,67.15,64.8,92.14,88.74
24,19,57,132.63,31.52,60.2,123.65,44.57,34.86,49.97,85.17
24,19,58,137.51,70.17,87.02,52.04,73.83,63.56,57.08,24.17
24,19,59,147.54,61.47,57.91,137.26,100.78,48.63,30.59,59.95
24,19,60,33.83,35.34,29.93,76.05,89.28,97.72,100.53,35.26
24,19,61,115.89,119.5,143.76,36.08,74.86,88.48,79.14,21.77
24,19,62,153.65,52.29,153.92,37.81,46.96,50.61,40.65,28.5
24,19,63,114.37,56.27,152.82,32.75,47.5,94.32,73.57,50.81
24,19,64,70.08,134.89,110.52,66.42,46.49,51.19,36.83,99.73
24,19,65,93.66,30.15,111.38,48.55,42.86,37.01,77.23,35.86
24,19,66,76.52,135.49,95.54,148.77,106.37,54.48,98.18,85.21
24,19,67,139.83,69.6,155.05,133.33,76.75,66.83,98.49,99.3
24,19,68,97.3,82.87,97.81,74.11,41.87,109.14,96.41,107.92
24,19,69,110.31,69.76,128.7,38.41,46.24,80.22,80.99,103.25
24,19,70,99.05,49.5,68.29,145.69,20.88,78.8,63.55,105.39
24,20,1,98.48,49.42,68.96,136.97,67.25,54.39,52.05,64.41
24,20,2,131.27,50.44,154.89,145.05,21.64,77.02,80.47,55.51
24,20,3,35.94,128.98,131.91,136.94,21.43,49.43,97.29,55.82
24,20,4,141.52,116.8,113.35,56.25,25.62,90.55,24.13,106.65
24,20,5,77.1,39.73,20.12,130.53,86.37,81.24,56.92,53.01
24,20,6,157.24,33.16,51.81,59.57,102.33,34.1,44.86,73.89
24,20,7,84.71,33.58,29.12,136.35,97.65,55.34,53.6,20.43
24,20,8,150.11,132.06,73.74,135.4,98.18,86.25,87.44,89.83
24,20,9,81.61,69.36,155.53,143.59,41.6,39.05,70.68,108.81
24,20,10,89.24,26.29,30.53,42.39,103.78,66.31,25.96,31.65
24,20,11,86.62,134.69,86.93,136.88,80.43,38.99,82.09,93.57
24,20,12,51.3,137.27,41.29,119.51,83.51,36.42,27.33,29.21
24,20,13,130.14,133.95,150.88,118.59,78.6,68.64,97.45,60.39
24,20,14,54.93,128.33,42.81,154.78,37.65,86.74,82.75,42.71
24,20,15,21.17,77.86,20.77,153.93,70.7,83.46,67.39,24.2
24,20,16,152.92,159.96,76.19,127.99,72.93,69.81,66.84,75.0
24,20,17,129.13,117.4,158.29,86.62,53.61,45.56,104.87,32.12
24,20,18,52.18,150.23,51.08,43.98,46.68,63.35,88.74,42.02
24,20,19,138.93,145.45,92.78,157.21,89.55,84.03,57.63,70.13
24,20,20,24.53,89.11,142.04,48.66,95.39,87.83,107.4,106.93
24,20,21,133.36,127.68,88.13,53.88,22.88,55.69,70.42,90.54
24,20,22,102.2,62.0,28.11,78.75,62.53,26.54,82.58,76.63
24,20,23,141.14,127.6,130.1,24.8,31.84,62.14,61.35,34.7
24,20,24,143.7,114.13,66.9,61.37,105.33,89.88,105.71,43.17
24,20,25,143.63,131.97,24.89,113.85,21.59,100.37,39.71,73.81
24,20,26,69.0,96.21,146.12,31.18,21.08,69.14,72.06,83.77
24,20,27,125.4,49.9,100.14,133.48,88.62,72.96,92.68,39.84
24,20,28,131.22,63.51,151.82,66.1,22.64,83.16,89.38,84.43
24,20,29,158.15,129.76,92.71,138.41,109.19,33.87,78.94,95.97
24,20,30,153.71,128.5,159.97,104.08,54.63,42.8,45.71,25.14
24,20,31,62.32,126.03,131.74,113.92,84.15,81.24,24.99,34.26
24,20,32,102.54,97.54,158.52,110.07,64.99,87.03,21.79,102.33
24,20,33,108.34,65.38,155.32,86.85,84.14,64.79,46.05,26.06
24,20,34,57.9,27.49,28.48,151.46,41.74,88.77,37.73,32.74
24,20,35,33.79,145.79,45.4,154.13,77.38,20.5,93.84,62.94
24,20,36,141.69,138.22,52.57,70.47,89.27,60.66,56.83,99.29
24,20,37,119.64,108.47,51.83,102.96,57.31,83.98,103.61,37.34
24,20,38,80.44,30.51,150.83,142.31,51.48,33.85,58.38,88.51
24,20,39,142.78,145.91,91.25,156.82,53.19,102.47,47.26,66.49
24,20,40,145.38,78.27,31.94,79.61,61.77,44.15,76.1,23.15
24,20,41,116.87,78.95,122.11,130.37,55.61,66.85,43.7,93.08
24,20,42,31.28,58.7,40.61,21.64,83.0,59.07,78.71,29.07
24,20,43,45.4,67.09,134.74,143.96,73.89,90.36,98.23,24.91
24,20,44,119.0,43.61,90.47,70.1,106.67,60.92,20.06,49.27
24,20,45,124.39,156.69,62.37,56.62,32.87,78.52,105.92,41.28
24,20,46,34.96,155.88,130.1,28.87,27.12,30.31,73.78,103.97
24,20,47,96.42,21.65,47.22,105.19,28.2,56.27,88.23,26.81
24,20,48,79.12,57.65,122.55,125.05,66.09,32.85,23.88,67.02
24,20,49,50.8,93.44,88.8,114.94,89.57,65.39,106.23,91.38
24,20,50,76.58,98.8,61.3,104.2,86.64,78.61,97.18,96.02
24,20,51,96.65,101.93,92.04,103.61,106.92,92.93,24.21,102.72
24,20,52,31.43,140.63,153.58,49.78,71.15,93.99,66.64,67.63
24,20,53,52.8,52.4,89.47,92.35,93.96,40.0,73.73,100.32
24,20,54,24.52,94.51,94.55,61.75,24.62,107.32,92.57,80.68
24,20,55,63.37,98.64,157.38,68.97,89.98,34.16,71.81,63.21
24,20,56,21.43,108.04,31.75,139.4,105.95,20.18,105.58,24.86
24,20,57,158.55,137.44,111.74,55.02,79.39,47.07,78.75,40.02
24,20,58,55.81,92.26,21.9,148.14,60.8,108.44,32.51,109.09
24,20,59,106.6,76.66,24.44,110.59,104.54,39.18,100.93,104.15
24,20,60,45.41,108.8,119.43,158.79,28.15,99.16,106.43,56.37
24,20,61,156.29,64.79,73.75,79.88,84.73,70.1,79.47,79.19
24,20,62,122.14,48.23,150.04,111.1,35.33,60.64,41.25,29.17
24,20,63,115.63,149.83,116.28,52.17,26.28,72.15,48.96,79.0
24,20,64,62.68,46.16,32.06,58.54,108.28,50.27,31.85,45.61
24,20,65,106.05,25.36,30.84,28.09,54.22,35.33,22.17,38.67
24,20,66,54.75,134.97,67.68,78.27,26.7,53.88,82.21,62.3
24,20,67,88.4,105.12,109.24,96.79,98.62,77.97,104.36,105.72
24,20,68,68.17,99.35,42.06,118.81,97.1,66.06,72.97,41.4
24,20,69,100.19,24.68,32.39,98.58,85.04,31.9,52.11,77.83
24,20,70,117.04,120.0,40.71,22.51,23.77,22.11,52.21,100.99
25,1,1,75.17,21.24,76.53,130.65,93.65,63.77,41.56,72.02
25,1,2,83.77,89.15,69.13,119.82,43.97,31.27,92.44,85.94
25,1,3,138.46,33.11,60.95,157.49,95.18,85.44,32.76,87.65
25,1,4,122.49,91.24,53.2,102.7,53.27,32.23,31.57,87.16
25,1,5,40.39,112.92,159.69,47.68,28.0,53.73,94.8,102.81
