race_id,driver_id,lap_number,wheel_speed0,wheel_speed1,wheel_speed2,wheel_speed3,wheel_slip0,wheel_slip1,wheel_slip2,wheel_slip3
30,4,20,338.87,87.22,295.9,230.61,0.35,0.72,-0.57,-0.28
30,4,21,70.54,195.13,346.25,189.43,0.05,0.3,0.98,0.03
30,4,22,87.45,252.06,143.17,189.43,0.06,-0.84,-0.36,-0.66
30,4,23,132.88,100.62,100.14,231.87,-0.71,0.75,0.52,0.34
30,4,24,79.81,330.84,176.97,276.03,0.0,-0.64,-0.26,-0.98
30,4,25,63.11,324.66,267.34,75.43,0.63,0.42,-0.37,-0.06
30,4,26,195.38,243.25,306.0,83.33,0.68,0.21,0.19,-0.01
30,4,27,114.72,182.84,268.39,115.95,-0.06,-0.03,0.24,-0.37
30,4,28,252.47,306.27,310.45,284.04,0.42,0.22,-0.73,-0.09
30,4,29,263.29,138.22,270.27,313.59,0.1,-0.02,-0.37,0.85
30,4,30,111.95,195.83,297.2,302.15,-0.94,0.08,0.66,0.93
30,4,31,242.96,169.8,227.66,146.6,-0.2,0.26,0.55,-0.24
30,4,32,285.58,188.15,154.8,59.57,-0.69,0.59,0.49,0.37
30,4,33,182.37,96.7,105.64,303.46,0.58,-0.19,-0.34,0.78
30,4,34,121.38,226.21,326.27,308.81,-0.1,-0.08,0.27,-0.19
30,4,35,109.32,183.99,104.82,179.7,0.75,0.85,0.6,-0.74
30,4,36,291.75,148.98,284.98,217.63,0.33,0.23,0.5,-0.39
30,4,37,241.52,340.91,269.4,159.84,-0.02,0.75,-0.2,0.28
30,4,38,159.52,295.17,212.88,295.66,-0.52,0.36,0.94,0.01
30,4,39,309.39,306.7,260.16,267.01,-0.73,0.23,0.68,-0.35
30,4,40,191.26,66.65,110.77,252.42,0.34,-0.4,-0.73,0.6
30,4,41,244.94,200.48,323.7,140.02,-0.91,-0.23,0.38,0.25
30,4,42,201.54,106.51,187.11,235.7,-0.44,0.85,-0.46,0.55
30,4,43,235.16,299.74,233.2,97.92,-0.76,-0.79,0.8,0.19
30,4,44,263.28,144.12,165.74,287.65,0.0,-0.86,-0.6,-0.15
30,4,45,70.14,225.23,82.52,326.33,-0.8,0.85,0.17,-1.0
30,4,46,52.91,203.24,154.09,298.55,0.54,0.3,0.03,-0.44
30,4,47,176.66,184.99,212.62,98.2,-0.77,0.32,-0.93,-0.57
30,4,48,338.54,232.29,282.53,119.01,-0.46,0.07,-0.18,0.1
30,4,49,311.25,180.05,73.26,303.26,0.59,-0.37,-0.62,-0.35
30,4,50,346.17,80.86,73.6,158.07,0.38,0.52,-0.1,0.9
30,4,51,156.28,221.96,239.13,147.58,-0.0,-0.14,0.4,0.33
30,4,52,199.47,334.91,221.75,159.22,0.4,0.92,-0.83,-0.55
30,4,53,315.39,266.03,162.83,110.36,-0.17,0.77,-0.34,-0.29
30,4,54,163.82,88.08,133.53,221.45,0.21,0.89,-0.59,0.63
30,4,55,315.48,315.5,64.71,271.67,0.46,0.47,0.54,0.02
30,4,56,337.98,115.46,219.32,298.8,0.94,0.99,0.36,-0.15
30,4,57,256.3,187.02,198.16,85.13,0.61,0.86,0.67,-0.25
30,4,58,185.08,239.66,85.14,261.79,-0.85,0.15,0.65,-0.96
30,4,59,74.37,309.67,69.08,134.14,-0.13,-0.98,0.58,-0.7
30,4,60,197.01,141.41,60.9,64.33,-0.79,-0.69,-0.72,-0.35
30,4,61,269.37,71.92,277.77,275.49,0.6,0.87,-0.88,-0.52
30,4,62,316.52,179.91,327.54,139.3,0.4,0.74,0.28,0.35
30,4,63,110.68,81.38,199.6,228.66,-0.17,-0.78,-0.87,-0.75
30,4,64,320.15,200.84,125.79,210.15,-0.17,-0.89,0.99,0.84
30,4,65,188.28,326.54,145.95,260.13,0.5,-0.0,-0.45,0.96
30,4,66,227.86,240.45,240.98,285.38,0.13,0.31,-0.1,-0.52
30,4,67,66.87,336.2,324.9,311.72,0.23,0.33,-0.13,0.8
30,4,68,101.77,119.22,328.23,182.94,0.47,0.0,-0.99,-0.63
30,4,69,251.29,339.51,69.88,253.7,-0.74,0.71,-0.08,-0.96
30,4,70,159.56,170.44,335.04,291.24,-0.58,0.4,0.54,-0.62
30,5,1,109.37,64.73,246.1,149.51,-0.22,-0.68,0.98,0.84
30,5,2,114.63,52.44,184.52,106.17,0.03,-0.92,-0.13,-0.73
30,5,3,337.51,293.23,312.21,323.67,0.46,0.19,0.34,-0.89
30,5,4,119.55,271.71,136.26,342.89,0.46,0.76,0.89,0.99
30,5,5,104.83,192.71,226.93,206.77,-0.54,0.85,-0.22,0.99
30,5,6,131.28,96.71,184.86,221.97,0.06,-0.21,0.62,-0.54
30,5,7,300.35,333.03,306.69,86.9,-0.16,0.53,-0.94,0.5
30,5,8,246.38,100.0,345.95,96.88,0.86,-0.43,0.56,0.82
30,5,9,289.04,332.99,257.84,266.51,-0.58,-0.54,-0.4,-0.45
30,5,10,53.95,288.64,170.72,209.67,0.62,-0.16,-0.28,-0.12
30,5,11,116.09,89.64,299.08,103.28,0.9,0.5,-0.45,0.95
30,5,12,179.13,219.67,105.57,55.8,0.82,0.88,-0.66,0.02
30,5,13,60.46,173.25,193.77,53.98,0.1,-0.82,-0.47,0.98
30,5,14,229.49,138.4,215.16,271.74,-0.22,0.94,0.78,0.36
30,5,15,306.57,159.43,220.3,75.96,-0.42,0.57,0.77,0.22
30,5,16,150.87,241.3,272.48,112.25,-0.68,-0.56,-0.89,0.98
30,5,17,192.13,138.18,161.67,146.45,0.75,0.73,-0.83,0.44
30,5,18,341.36,230.72,168.83,289.35,-0.76,-0.45,0.61,0.18
30,5,19,341.77,265.93,63.06,50.86,0.64,-0.46,0.64,-0.8
30,5,20,242.68,182.3,326.37,54.8,0.91,-0.46,-0.24,-0.58
30,5,21,208.12,283.57,142.35,348.25,0.88,-0.02,-0.13,0.37
30,5,22,277.81,287.15,217.7,321.01,0.97,0.42,0.89,0.62
30,5,23,144.19,332.86,175.79,235.29,0.24,-0.08,0.58,0.33
30,5,24,290.01,147.13,335.32,255.41,-0.94,-0.52,-0.74,-0.07
30,5,25,235.32,226.97,302.74,233.34,-0.94,0.01,-0.59,0.71
30,5,26,115.92,239.82,298.16,241.64,0.5,0.76,-0.97,0.77
30,5,27,344.51,315.67,277.18,270.71,0.08,-0.62,-0.08,-0.69
30,5,28,153.41,269.33,67.15,57.11,-0.53,0.37,-0.52,0.17
30,5,29,209.93,150.65,242.52,87.54,0.6,0.53,-0.67,-0.41
30,5,30,188.93,112.79,81.95,234.94,0.98,-0.83,-0.6,0.96
30,5,31,75.29,323.93,163.1,129.89,0.69,-0.71,-0.29,-0.61
30,5,32,72.35,299.22,140.73,151.24,-0.59,0.5,-0.28,0.09
30,5,33,252.92,334.42,142.28,128.65,0.82,0.39,0.95,0.12
30,5,34,130.26,118.57,177.83,261.32,0.33,-0.73,0.47,-0.62
30,5,35,247.26,110.07,269.16,165.66,0.54,-0.67,0.57,-0.74
30,5,36,150.0,238.97,273.43,70.86,-0.44,0.36,0.66,0.65
30,5,37,310.86,91.01,300.48,134.1,0.33,0.56,-0.06,0.1
30,5,38,95.27,300.04,223.18,235.22,-0.59,0.87,-0.12,0.15
30,5,39,300.34,309.18,261.83,139.59,0.8,0.28,-0.89,-0.28
30,5,40,215.15,297.21,99.37,225.33,-0.31,-0.82,-0.28,-0.45
30,5,41,140.06,128.93,59.71,240.12,-0.53,0.41,-0.6,-0.28
30,5,42,340.55,73.45,161.23,251.25,-0.34,0.56,0.53,-0.88
30,5,43,185.7,250.67,230.89,269.39,0.1,-0.19,-0.06,-0.24
30,5,44,293.96,215.66,155.03,113.73,0.58,-0.81,-0.65,0.28
30,5,45,298.85,331.98,244.96,293.73,-0.92,-0.16,-0.39,0.2
30,5,46,281.7,98.6,153.91,271.13,0.19,0.44,0.27,0.89
30,5,47,315.82,219.42,166.63,64.98,-0.41,-0.08,0.34,0.86
30,5,48,304.17,186.05,340.12,299.44,0.75,-0.49,-0.25,0.06
30,5,49,274.21,145.0,146.8,320.87,-0.35,0.29,-0.36,0.9
30,5,50,236.08,105.74,197.47,177.67,0.97,0.13,-0.55,0.04
30,5,51,347.47,262.91,241.78,203.44,0.3,-0.8,-0.32,0.38
30,5,52,73.8,71.56,69.09,254.41,0.37,0.7,-0.78,-0.38
30,5,53,85.87,324.36,105.25,177.91,-0.83,-0.3,0.83,0.33
30,5,54,348.39,258.52,277.65,126.75,-0.96,-0.32,0.1,0.49
30,5,55,53.91,290.58,154.79,312.09,0.93,-0.14,-0.41,-0.54
30,5,56,303.62,187.25,255.57,240.94,-0.38,0.82,0.64,0.94
30,5,57,82.14,183.5,131.14,206.51,-0.41,0.12,0.84,-0.14
30,5,58,57.64,286.25,206.58,107.41,-0.61,0.7,-0.04,0.13
30,5,59,178.74,213.19,302.03,215.78,0.43,-0.62,0.99,0.41
30,5,60,291.84,324.47,140.75,221.01,-0.97,-0.03,-0.79,0.43
30,5,61,158.02,51.65,70.76,322.43,0.53,-0.43,-0.01,0.71
30,5,62,208.37,236.68,60.34,270.09,0.96,-0.55,-0.28,-0.11
30,5,63,330.6,324.0,319.25,339.74,0.17,0.05,-0.61,-0.1
30,5,64,227.84,282.65,235.1,235.0,-0.04,0.68,0.53,0.55
30,5,65,63.98,59.03,332.6,303.37,-0.27,-0.23,0.69,0.65
30,5,66,63.91,339.18,200.57,129.58,-0.56,0.9,-0.09,-0.21
30,5,67,55.78,60.37,169.7,191.93,0.7,0.03,-0.13,-0.23
30,5,68,331.43,339.11,53.06,133.04,0.17,-0.54,-0.34,-0.91
30,5,69,205.05,201.34,213.59,136.55,-0.38,0.82,0.43,-0.8
30,5,70,312.54,270.98,70.31,315.87,-0.22,-0.9,0.07,-0.91
30,6,1,235.45,264.61,200.26,255.14,0.34,-0.15,0.86,-0.12
30,6,2,62.16,235.07,92.03,136.3,-0.02,0.15,-0.08,-0.38
30,6,3,166.27,285.73,218.93,74.72,0.7,-0.41,0.47,-0.55
30,6,4,243.9,76.84,133.58,271.21,-0.48,0.54,0.57,0.3
30,6,5,337.71,169.37,230.58,242.6,0.52,0.05,-0.46,0.68
30,6,6,216.99,196.88,323.17,257.14,0.38,0.89,0.61,0.19
30,6,7,300.51,325.13,222.57,180.09,-0.23,0.18,0.11,0.56
30,6,8,232.44,113.45,135.86,300.49,0.8,0.71,-0.26,0.85
30,6,9,237.57,58.14,82.9,220.5,0.14,0.31,-0.11,0.48
30,6,10,200.08,303.89,65.98,107.63,0.42,0.67,0.2,0.49
30,6,11,155.16,233.35,285.7,303.93,-0.48,-0.49,0.42,0.16
30,6,12,316.16,73.9,312.22,218.76,0.8,0.68,0.22,-0.02
30,6,13,235.92,246.5,194.38,88.69,-0.35,-0.75,-0.92,-0.29
30,6,14,220.25,343.69,221.09,315.54,-0.64,-0.69,-0.71,0.07
30,6,15,307.87,67.35,52.06,67.55,-0.92,0.99,-0.1,0.12
30,6,16,55.02,77.65,59.23,125.81,0.02,0.09,-0.11,0.76
30,6,17,257.86,296.75,138.56,348.75,-0.8,0.15,-0.38,-0.85
30,6,18,158.73,279.02,219.59,337.12,0.7,0.55,-0.9,-0.91
30,6,19,246.58,257.21,336.67,123.78,-0.19,-0.42,-0.34,0.66
30,6,20,290.08,294.97,165.71,101.03,-0.64,-0.92,-0.49,-0.43
30,6,21,197.17,93.39,123.33,169.55,-0.5,-0.32,0.97,0.01
30,6,22,212.78,65.97,137.5,277.47,-0.68,-0.24,0.91,-0.35
30,6,23,308.37,274.87,130.91,235.95,-0.9,-0.39,0.95,0.73
30,6,24,88.72,207.25,204.28,115.6,-0.51,0.49,0.18,-0.12
30,6,25,262.89,86.93,310.16,316.19,0.99,0.65,-0.7,-0.71
30,6,26,257.58,129.73,304.77,126.96,0.07,0.47,-0.61,0.04
30,6,27,310.96,321.41,204.39,110.81,-0.16,-0.06,0.29,0.18
30,6,28,129.29,292.04,196.65,278.35,-0.15,-0.16,0.24,0.58
30,6,29,337.84,235.75,198.81,181.55,-0.17,-0.38,0.98,-0.49
30,6,30,70.58,346.39,340.75,125.75,-0.15,-0.8,0.09,-0.08
30,6,31,227.53,222.47,67.1,258.56,-0.29,-0.45,-0.65,-0.41
30,6,32,291.58,153.66,190.46,292.91,0.76,0.73,-0.85,-0.56
30,6,33,341.18,144.43,270.8,133.36,0.71,-0.88,-0.35,-0.85
30,6,34,272.94,170.03,136.48,301.27,-0.9,0.3,0.68,0.09
30,6,35,287.87,62.99,304.53,304.81,0.94,-0.58,0.41,-0.27
30,6,36,103.81,79.99,65.97,240.16,-0.35,0.85,0.75,0.43
30,6,37,329.87,112.7,123.02,122.05,-0.49,0.66,-0.66,0.71
30,6,38,286.55,123.11,224.04,185.85,-0.1,-0.6,-0.98,0.89
30,6,39,338.46,154.16,94.81,338.74,0.41,-0.34,-0.46,0.49
30,6,40,60.03,132.13,324.35,189.81,0.9,-0.58,-0.73,-0.69
30,6,41,274.23,222.31,146.62,102.23,0.9,-0.18,0.6,-0.34
30,6,42,218.17,150.13,318.15,339.7,0.57,-0.57,0.62,0.77
30,6,43,160.54,339.63,289.64,120.91,0.29,0.63,0.46,0.37
30,6,44,96.45,143.65,61.91,270.57,0.16,0.35,0.1,-0.64
30,6,45,334.33,269.71,312.37,278.26,0.45,0.15,-0.55,-0.23
30,6,46,142.32,103.58,94.07,184.25,-0.56,-0.44,0.89,-0.59
30,6,47,267.24,244.41,227.41,194.45,0.08,-1.0,-0.98,0.1
30,6,48,315.53,125.33,206.08,198.48,0.09,-0.22,-0.42,-0.45
30,6,49,134.32,249.85,133.03,92.73,-0.26,-0.52,-0.35,0.44
30,6,50,103.13,233.19,327.23,69.01,0.48,0.68,0.13,-0.16
30,6,51,102.09,124.02,207.92,300.4,0.5,0.16,-0.92,-0.39
30,6,52,233.26,53.57,145.19,126.96,0.97,-0.73,0.72,0.75
30,6,53,140.22,133.65,99.46,348.36,-0.69,-0.77,-0.46,0.93
30,6,54,106.16,111.77,290.99,197.31,0.92,0.41,-0.75,-0.68
30,6,55,346.36,93.8,130.22,240.57,-0.55,0.5,0.86,-0.31
30,6,56,311.68,233.26,213.4,82.43,0.0,-0.99,0.86,-0.82
30,6,57,140.05,282.63,315.67,236.17,0.15,-0.66,-0.28,-0.58
30,6,58,251.63,314.07,206.0,91.14,0.25,-0.08,0.85,-0.87
30,6,59,172.53,269.66,95.29,261.59,0.47,-0.06,-0.4,-0.48
30,6,60,314.16,282.95,114.58,266.73,-0.67,0.43,0.6,0.99
30,6,61,53.17,313.32,157.52,258.01,0.67,0.66,0.4,-0.66
30,6,62,335.97,174.97,277.3,154.82,-0.73,-0.22,0.72,0.73
30,6,63,188.04,219.18,319.99,64.41,-0.8,0.39,-0.97,0.45
30,6,64,55.77,226.07,322.1,209.53,0.46,-0.32,-0.36,0.39
30,6,65,160.06,315.2,259.83,76.28,-0.84,0.79,-0.69,0.0
30,6,66,211.32,74.55,129.53,280.12,-0.27,-0.41,-0.05,0.32
30,6,67,338.35,292.43,130.47,183.29,0.43,0.89,-0.35,0.1
30,6,68,321.97,342.63,208.55,109.67,-0.88,-0.49,0.45,-0.7
30,6,69,336.49,178.85,159.1,164.41,0.61,0.46,-0.2,1.0
30,6,70,317.85,342.48,136.17,152.29,0.39,0.21,0.99,-0.46
30,7,1,126.4,203.33,148.01,63.15,-0.53,0.64,-0.75,0.98
30,7,2,153.51,271.66,144.81,127.9,0.02,0.13,0.99,-0.63
30,7,3,203.47,225.7,291.84,331.04,-0.41,0.22,0.18,-0.8
30,7,4,99.75,175.12,342.15,151.0,0.4,-0.75,-0.69,0.86
30,7,5,188.45,321.67,307.18,310.62,-0.75,0.38,-0.25,0.69
30,7,6,143.44,195.55,230.84,63.78,0.42,-0.41,-0.88,-0.83
30,7,7,182.69,187.07,269.58,223.68,0.03,0.96,-0.2,0.36
30,7,8,61.99,90.48,207.2,251.15,0.58,0.89,-0.87,0.9
30,7,9,83.09,157.27,122.82,217.5,0.02,0.52,0.96,-0.13
30,7,10,231.85,223.1,267.55,331.27,-0.46,-0.66,-0.36,-0.74
30,7,11,112.39,190.04,163.75,67.07,0.2,0.19,-0.69,-0.43
30,7,12,178.67,280.72,189.72,111.93,-0.71,-0.24,-0.23,0.61
30,7,13,341.84,319.02,319.18,77.04,0.11,-0.43,0.88,0.02
30,7,14,320.39,182.47,272.53,177.55,0.7,0.33,-0.41,-0.07
30,7,15,213.94,216.01,103.26,287.81,-0.04,0.02,0.48,-0.45
30,7,16,292.6,173.35,171.66,228.68,-0.93,-0.5,-0.08,-0.86
30,7,17,301.2,66.22,231.8,337.64,-0.4,-0.13,0.6,-0.24
30,7,18,193.07,288.89,247.78,123.43,0.41,0.98,0.34,0.38
30,7,19,330.54,69.16,191.84,136.6,-0.77,-0.02,-0.01,-0.05
30,7,20,50.8,102.05,180.93,168.31,0.2,-0.34,-0.18,-0.95
30,7,21,55.86,111.85,248.0,256.32,0.49,-0.28,0.8,0.4
30,7,22,247.05,131.23,157.43,154.31,-0.57,0.49,-0.61,0.29
30,7,23,330.72,260.61,238.06,210.4,0.6,-0.96,0.05,-0.91
30,7,24,224.51,141.76,181.54,326.29,-0.19,0.54,-0.61,-0.92
30,7,25,345.09,66.84,211.2,60.48,-0.43,-0.29,0.66,-0.78
30,7,26,259.77,180.84,249.9,68.39,0.78,-0.68,0.82,-0.33
30,7,27,228.89,211.25,332.75,231.15,-0.04,0.95,-0.54,0.64
30,7,28,209.9,140.27,173.48,277.1,-0.41,-0.45,-0.97,-0.71
30,7,29,213.02,228.44,342.39,307.87,0.04,0.21,0.53,-0.96
30,7,30,68.33,294.67,347.73,254.2,-0.66,-0.33,-0.19,0.11
30,7,31,89.7,220.08,220.55,272.72,-0.43,-0.6,0.71,-0.05
30,7,32,341.81,118.66,160.16,270.32,-0.18,-0.23,0.52,-0.43
30,7,33,278.84,110.59,162.7,318.15,0.11,-0.53,0.75,-0.2
30,7,34,261.63,168.51,313.65,289.87,-0.35,0.84,0.06,-0.83
30,7,35,122.21,339.21,343.29,72.74,-0.25,-0.27,0.07,0.47
30,7,36,298.95,102.82,239.45,88.47,-0.92,0.37,0.06,-0.59
30,7,37,312.35,263.44,263.06,80.19,0.09,-0.03,-0.24,0.06
30,7,38,246.33,140.04,137.56,345.88,-0.53,-0.29,0.85,0.86
30,7,39,284.12,238.01,209.81,58.14,-0.58,-0.57,-0.11,-0.07
30,7,40,134.16,104.46,221.79,103.31,-0.64,0.16,0.96,-0.95
30,7,41,305.97,224.83,94.57,139.4,0.52,0.19,-0.82,0.5
30,7,42,115.07,310.33,252.53,182.52,-0.92,-0.16,-0.99,-0.69
30,7,43,145.15,200.23,226.92,98.72,-0.16,-0.71,0.71,0.84
30,7,44,285.75,53.52,163.64,246.71,0.65,0.37,-0.2,-0.2
30,7,45,278.37,110.02,101.77,236.4,-0.14,0.37,0.34,-0.44
30,7,46,121.48,256.14,317.7,147.63,-0.8,0.26,-0.39,0.21
30,7,47,112.84,94.27,284.72,335.53,-0.01,0.68,-0.53,-0.32
30,7,48,346.79,150.28,167.57,239.37,-0.88,-0.88,-0.26,-0.34
30,7,49,345.49,316.88,179.97,96.58,0.28,-0.96,-0.18,-0.72
30,7,50,275.88,299.8,274.37,129.67,-0.87,0.44,-0.34,-0.88
30,7,51,178.0,120.66,81.04,98.04,-0.16,-0.43,0.13,-0.26
30,7,52,142.01,277.4,283.33,154.14,0.48,0.52,0.39,-0.5
30,7,53,152.65,303.24,239.26,261.67,-0.34,0.37,-0.69,-0.49
30,7,54,166.74,134.6,240.36,55.08,0.81,-0.78,0.99,0.41
30,7,55,184.41,108.34,300.23,158.87,0.38,-0.51,-0.91,0.29
30,7,56,107.6,284.23,327.2,329.59,-0.12,0.97,-0.87,0.88
30,7,57,242.81,126.93,121.73,331.24,-0.23,-0.51,0.89,0.85
30,7,58,103.64,217.76,227.15,295.56,-0.99,0.67,-0.86,0.14
30,7,59,289.79,184.72,294.58,293.6,-0.57,-0.46,-0.65,-0.56
30,7,60,115.8,121.33,107.42,126.79,-0.44,0.85,0.69,-0.21
30,7,61,198.56,108.45,55.55,332.8,0.72,-0.35,-0.81,-0.59
30,7,62,83.38,176.64,260.52,331.87,0.2,0.4,-0.85,-0.92
30,7,63,317.11,126.55,268.83,245.41,-0.32,0.64,-0.57,-0.0
30,7,64,86.06,262.98,240.48,192.37,-0.31,-0.78,0.24,-0.22
30,7,65,83.07,249.92,298.14,330.6,0.69,-0.89,0.07,0.46
30,7,66,322.33,234.2,126.89,131.05,0.47,-0.3,0.28,-0.51
30,7,67,347.03,145.95,56.52,278.91,0.7,-0.39,-0.57,0.02
30,7,68,183.31,125.23,216.45,334.98,0.33,-0.07,0.07,0.63
30,7,69,318.83,325.21,313.64,225.03,-0.79,0.6,0.13,0.99
30,7,70,52.5,130.67,190.69,210.89,-0.68,0.39,0.9,-0.21
30,8,1,227.67,235.9,120.0,328.62,-0.25,0.38,0.68,0.12
30,8,2,299.13,94.99,144.74,331.69,-0.92,-0.47,0.82,0.04
30,8,3,147.05,207.09,335.56,274.06,-0.84,-0.34,0.84,0.85
30,8,4,288.57,327.92,232.09,114.21,-0.84,0.94,0.26,-0.92
30,8,5,109.55,293.69,197.74,198.47,-0.55,0.34,-0.99,-0.1
30,8,6,90.94,220.1,329.72,284.32,0.2,0.58,-0.77,0.6
30,8,7,107.92,179.27,149.59,246.54,-0.9,0.94,0.03,0.1
30,8,8,233.87,140.78,292.93,81.39,-0.06,0.69,0.92,-0.44
30,8,9,339.97,150.99,132.5,100.85,-0.93,0.73,0.02,0.05
30,8,10,316.69,156.02,150.68,55.54,-0.47,-0.58,0.56,0.55
30,8,11,293.61,331.04,266.96,330.84,0.11,0.67,-0.18,-0.74
30,8,12,265.17,116.01,111.9,65.33,-0.74,0.11,0.05,-0.92
30,8,13,90.48,296.82,234.89,101.97,0.86,0.69,0.98,-0.91
30,8,14,113.71,339.02,236.05,349.04,-0.11,-0.97,-0.55,-0.33
30,8,15,277.02,338.55,285.5,320.57,-0.79,0.54,-0.37,-0.28
30,8,16,153.97,301.4,124.76,229.92,-0.42,0.53,0.03,-0.48
30,8,17,114.94,254.05,332.55,258.66,0.21,0.99,0.75,-0.43
30,8,18,54.84,93.66,174.67,171.66,-0.22,0.21,-0.36,-0.61
30,8,19,330.22,138.02,272.44,305.8,0.6,0.92,0.74,0.21
30,8,20,223.31,165.42,347.7,157.58,-0.68,-0.53,-0.03,-0.71
30,8,21,104.11,50.76,117.05,143.44,-0.54,-0.28,-0.44,0.64
30,8,22,51.85,85.65,64.39,272.08,0.56,0.65,0.58,0.45
30,8,23,53.15,271.86,272.98,69.45,-0.07,-0.49,-0.21,-0.17
30,8,24,296.76,72.99,251.52,200.52,-0.49,0.79,0.85,-0.96
30,8,25,241.14,212.28,246.82,118.96,-0.36,0.44,-0.51,0.07
30,8,26,65.48,318.57,162.04,135.61,0.84,-0.02,0.43,-0.08
30,8,27,60.88,182.13,275.35,289.02,-0.07,-0.5,-0.65,0.78
30,8,28,61.56,174.86,214.39,323.72,-0.87,0.92,0.94,-0.23
30,8,29,103.51,240.92,75.0,128.58,0.12,0.37,0.71,-0.44
30,8,30,305.21,345.8,176.39,238.72,0.72,-0.58,-0.17,-0.94
30,8,31,201.19,172.04,54.56,84.42,-0.6,-0.87,-0.32,0.06
30,8,32,315.9,341.43,216.71,133.04,0.98,0.82,0.73,-0.14
30,8,33,259.34,311.42,52.79,54.09,-0.34,0.16,0.85,0.94
30,8,34,226.59,78.46,206.18,203.01,0.54,-0.29,-0.55,0.3
30,8,35,291.05,238.23,65.11,310.49,0.8,-0.76,-0.79,1.0
30,8,36,50.29,346.05,331.2,260.34,0.32,0.99,-0.69,-0.08
30,8,37,177.02,301.87,92.08,324.25,-0.83,1.0,0.81,-0.22
30,8,38,124.59,174.91,261.86,71.02,0.72,0.46,0.22,0.37
30,8,39,164.57,255.24,126.3,141.12,-0.25,-0.64,0.36,0.11
30,8,40,167.92,292.84,289.73,105.36,0.21,0.46,0.62,-0.89
30,8,41,311.63,228.07,91.11,287.42,-0.55,0.8,0.49,-0.38
30,8,42,215.59,57.64,314.14,330.88,0.41,-0.35,0.26,0.29
30,8,43,64.59,172.78,156.79,147.74,-0.88,-0.16,-0.54,-0.06
30,8,44,106.25,169.16,214.57,195.27,0.5,0.32,0.85,-0.33
30,8,45,138.35,264.5,168.23,251.66,-0.23,-0.46,-0.62,0.53
30,8,46,211.68,141.6,275.26,56.4,-0.52,0.74,0.72,0.96
30,8,47,256.02,339.59,99.45,105.86,-0.77,-0.71,-0.68,-0.81
30,8,48,101.43,157.85,148.12,112.54,0.71,-0.68,0.95,0.85
30,8,49,273.31,317.0,287.83,116.08,0.09,-0.95,0.98,0.9
30,8,50,239.48,224.66,233.91,127.86,-0.56,-0.26,-0.67,-0.44
30,8,51,275.45,87.13,275.23,224.08,0.29,-0.07,0.95,0.33
30,8,52,305.85,134.59,225.94,225.9,0.54,0.89,0.93,-0.62
30,8,53,157.13,56.08,219.77,139.93,0.91,0.2,-0.73,0.84
30,8,54,271.46,348.16,204.27,115.34,0.42,0.23,0.32,-0.64
30,8,55,251.86,195.52,285.59,99.47,-0.92,-0.76,-0.08,0.52
30,8,56,246.19,219.9,224.14,201.33,0.32,0.28,0.25,-0.86
30,8,57,98.12,263.88,264.97,343.83,-0.76,0.93,0.81,0.07
30,8,58,161.54,185.03,295.31,172.07,0.2,-0.95,0.75,-0.21
30,8,59,134.2,82.13,304.38,292.04,0.66,-0.34,0.42,-0.24
30,8,60,298.33,57.06,87.68,106.02,0.88,-0.35,0.44,-0.1
30,8,61,129.73,188.08,285.61,148.95,0.97,0.72,-0.39,-0.99
30,8,62,274.7,215.97,216.25,148.38,-0.78,-0.45,0.68,0.41
30,8,63,290.49,106.78,316.69,186.81,0.27,-0.39,0.51,-0.01
30,8,64,347.16,246.75,346.1,341.85,0.47,0.58,-0.69,-0.85
30,8,65,124.19,223.82,161.05,205.32,-0.84,-0.29,0.12,0.98
30,8,66,339.81,303.15,199.01,180.82,-0.12,0.27,-0.65,0.22
30,8,67,179.73,332.54,227.61,147.63,0.64,-0.53,0.05,0.64
30,8,68,208.24,276.15,158.0,313.77,-0.95,-0.54,0.8,0.87
30,8,69,95.62,108.36,198.09,163.38,0.98,-0.59,0.71,-0.42
30,8,70,72.42,145.4,148.84,173.06,-0.2,0.03,0.54,0.78
30,9,1,226.34,319.69,219.81,139.73,-0.6,0.58,0.73,-0.48
30,9,2,295.63,90.91,229.99,349.69,0.46,0.73,-0.83,-0.46
30,9,3,255.22,163.87,204.97,271.35,-0.16,0.64,-0.97,-0.86
30,9,4,237.33,308.37,206.07,97.5,-0.28,0.92,0.7,0.94
30,9,5,260.86,74.33,231.4,341.98,-0.74,0.03,0.66,-0.11
30,9,6,294.01,231.19,299.42,134.24,0.52,-0.14,0.56,0.65
30,9,7,313.67,165.17,316.11,314.4,-0.67,-0.12,0.47,0.45
30,9,8,244.3,131.51,292.07,270.31,0.14,0.31,-0.08,0.49
30,9,9,196.51,332.09,181.49,329.25,-0.03,-0.12,0.26,0.51
30,9,10,232.66,292.41,184.47,215.19,0.87,-0.04,0.38,-0.47
30,9,11,311.37,257.69,219.03,298.55,0.23,0.62,-0.98,0.7
30,9,12,65.99,254.34,82.56,141.82,0.63,-0.86,0.93,-0.12
30,9,13,233.23,300.93,236.75,211.82,0.94,-0.39,-0.16,-0.97
30,9,14,260.16,304.49,238.98,211.84,0.62,-0.39,-0.2,-0.57
30,9,15,294.98,255.32,50.1,208.75,0.54,-0.77,0.36,0.39
30,9,16,103.41,312.77,166.54,141.81,-0.93,-0.82,-0.35,-0.4
30,9,17,177.81,228.8,145.06,121.85,0.62,0.0,-1.0,0.56
